"Year","2003","2004","2005","2006","2011","2012","2013","2014","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,,,,0.000005,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007
1991,,,,0.000006,0.000006,0.000006,0.000006,0.000007,0.000006,0.000007,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008
1992,,,,0.000006,0.000007,0.000007,0.000007,0.000007,0.000007,0.000008,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009
1993,,,,0.000007,0.000008,0.000008,0.000008,0.000008,0.000008,0.000008,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009
1994,,,,0.000008,0.000008,0.000008,0.000008,0.000009,0.000009,0.000008,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
1995,,,,0.000008,0.000009,0.000009,0.000009,0.000009,0.000009,0.000008,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009
1996,,,,0.000009,0.000010,0.000010,0.000010,0.000010,0.000010,0.000009,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
1997,,,,0.000010,0.000010,0.000010,0.000010,0.000010,0.000011,0.000009,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
1998,,,,0.000010,0.000010,0.000010,0.000010,0.000010,0.000011,0.000009,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
1999,,,,0.000010,0.000011,0.000011,0.000011,0.000011,0.000011,0.000009,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
2000,,,,0.000011,0.000011,0.000011,0.000011,0.000011,0.000012,0.000009,0.000010,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011
2001,0.000011,,,0.000011,0.000011,0.000011,0.000011,0.000011,0.000012,0.000010,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011
2002,,0.000011,,0.000011,0.000011,0.000011,0.000011,0.000011,0.000012,0.000010,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011
2003,,,0.000011,0.000010,0.000011,0.000011,0.000011,0.000011,0.000012,0.000009,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
2004,,,,0.000010,0.000010,0.000010,0.000010,0.000011,0.000011,0.000009,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
2005,,,,,0.000010,0.000010,0.000010,0.000010,0.000011,0.000008,0.000010,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009
2006,,,,,0.000009,0.000009,0.000009,0.000009,0.000012,0.000009,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
2007,,,,,0.000010,0.000010,0.000010,0.000010,0.000015,0.000012,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013
2008,,,,,0.000010,0.000010,0.000010,0.000010,0.000015,0.000012,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013
2009,,,,,0.000009,0.000009,0.000009,0.000009,0.000015,0.000013,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014
2010,,,,,,0.000009,0.000009,0.000009,0.000015,0.000013,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014
2011,,,,,,,0.000009,0.000009,0.000014,0.000013,0.000014,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013
2012,,,,,,,,0.000009,0.000015,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013
2013,,,,,,,,,0.000015,0.000013,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014,0.000014
2014,,,,,,,,,0.000014,0.000012,0.000012,0.000012,0.000012,0.000012,0.000012,0.000012,0.000012
2015,,,,,,,,,0.000013,0.000011,0.000012,0.000012,0.000012,0.000012,0.000012,0.000012,0.000012
2016,,,,,,,,,,0.000010,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011,0.000011
2017,,,,,,,,,,,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
2018,,,,,,,,,,,,0.000010,0.000010,0.000011,0.000011,0.000010,0.000010
2019,,,,,,,,,,,,,0.000010,0.000010,0.000010,0.000010,0.000010
2020,,,,,,,,,,,,,,0.000009,0.000009,0.000009,0.000009
2021,,,,,,,,,,,,,,,0.000010,0.000010,0.000010
2022,,,,,,,,,,,,,,,,0.000009,0.000009
2023,,,,,,,,,,,,,,,,,0.000008
