"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,490.386573,156.731918,1.013577,194.259708,137.358538,1.022832
1991,483.727175,158.095062,1.006603,182.626615,140.995504,1.003392
1992,440.226052,138.504244,1.076017,156.548191,143.136199,0.961400
1993,425.502054,144.025155,1.066469,133.812306,145.695238,0.902885
1994,416.619224,148.644766,1.097564,118.516613,147.458909,0.901373
1995,414.169237,146.756153,1.081133,115.905838,149.505823,0.920289
1996,417.731343,149.920225,1.089018,115.501905,150.269214,0.950982
1997,416.045601,149.457869,1.106916,112.431285,152.104914,0.944616
1998,412.646985,144.294774,1.174097,111.937036,154.159011,1.082067
1999,414.840289,142.169502,1.144407,114.253616,156.558141,0.714623
2000,419.729990,145.751661,1.341403,112.569614,158.833437,1.233875
2001,413.398789,143.164587,1.307415,108.211936,159.760841,0.954010
2002,410.086754,136.118583,1.331136,108.083282,163.543861,1.009892
2003,414.491606,138.571622,1.290600,107.945193,165.745785,0.938406
2004,401.317429,130.598710,1.361867,103.611435,165.013289,0.732129
2005,394.656344,124.508658,2.012509,101.634883,165.339044,1.161250
2006,373.937211,109.903699,1.966948,98.003286,163.554346,0.508933
2007,365.455375,101.315048,2.192457,98.459524,162.479791,1.008554
2008,355.183935,95.688787,2.053490,96.168428,160.568752,0.704477
2009,351.737594,94.902482,1.902864,93.655955,160.330358,0.945935
2010,351.748971,97.832223,2.031357,92.837465,158.470340,0.577586
2011,347.631778,99.204445,2.010875,92.315383,152.955196,1.145881
2012,352.468825,99.005497,1.701893,95.499458,154.625691,1.636286
2013,345.669750,99.121037,1.750205,96.835690,147.274646,0.688173
2014,338.548018,92.795688,1.825712,99.784190,143.235532,0.906895
2015,339.990359,93.663294,2.032628,102.622762,140.656595,1.015080
2016,336.695543,92.976649,1.768141,105.088264,136.284768,0.577721
2017,337.864651,93.503201,1.997035,104.804351,136.586951,0.973112
2018,334.986370,89.920318,2.058566,106.631649,135.778655,0.597181
2019,332.594229,87.889232,1.897048,106.829615,135.121951,0.856384
2020,329.052793,83.551549,1.957280,108.723175,134.173375,0.647412
2021,320.933364,75.572061,2.012838,109.660835,132.994053,0.693578
2022,312.925370,68.687433,1.472175,107.109193,132.833356,2.823213
2023,298.783330,61.626873,1.425467,103.929830,131.189701,0.611460
2024,298.660023,62.392868,1.474972,103.901335,130.095489,0.795359
