"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,2.382052,2.584787,0.229592,0.231798,0.056185,-0.720311
1991,2.018301,2.462891,0.207842,0.221056,0.056123,-0.929611
1992,1.479013,2.023484,0.187953,0.208718,0.055336,-0.996478
1993,1.211291,1.939862,0.165832,0.192114,0.055467,-1.141985
1994,0.764021,1.725618,0.144273,0.170119,0.054967,-1.330957
1995,0.621140,1.685691,0.152577,0.148811,0.055444,-1.421383
1996,0.821705,1.663705,0.139305,0.136201,0.055563,-1.173069
1997,0.441311,1.555966,0.137084,0.124157,0.056412,-1.432309
1998,0.715773,1.545763,0.126259,0.110254,0.057255,-1.123758
1999,0.367350,1.561029,0.146506,0.102966,0.058581,-1.501733
2000,0.472643,1.536406,0.159471,0.103117,0.059645,-1.385995
2001,0.398844,1.568873,0.160168,0.100726,0.060995,-1.491918
2002,0.449436,1.550014,0.163185,0.100257,0.062242,-1.426261
2003,0.614704,1.576190,0.172051,0.098157,0.063649,-1.295343
2004,0.209379,1.572516,0.181317,0.094528,0.065093,-1.704075
2005,0.287831,1.589207,0.181961,0.089553,0.066900,-1.639791
2006,0.319233,1.639071,0.191447,0.087560,0.068608,-1.667453
2007,0.267126,1.628615,0.194500,0.089918,0.070843,-1.716750
2008,0.378566,1.658907,0.185477,0.094120,0.072632,-1.632570
2009,0.188375,1.548425,0.165885,0.092433,0.074209,-1.692578
2010,0.294222,1.624917,0.181516,0.089098,0.075941,-1.677251
2011,0.712527,1.667546,0.186767,0.091032,0.078491,-1.311310
2012,1.130750,1.669315,0.191858,0.090301,0.080565,-0.901288
2013,0.578100,1.595548,0.192268,0.092545,0.082497,-1.384759
2014,0.748073,1.581880,0.195064,0.092292,0.084259,-1.205422
2015,0.785337,1.570415,0.194382,0.093236,0.085495,-1.158190
2016,0.911655,1.562484,0.191425,0.095784,0.086372,-1.024409
2017,0.824210,1.590112,0.196579,0.096471,0.087176,-1.146128
2018,0.990944,1.640475,0.201297,0.096263,0.087851,-1.034941
2019,1.100802,1.632155,0.201613,0.097791,0.087979,-0.918737
2020,0.845481,1.547654,0.206053,0.100519,0.088470,-1.097216
2021,1.245705,1.592441,0.213772,0.101201,0.088310,-0.750019
2022,0.808252,1.596596,0.203225,0.101747,0.088021,-1.181338
2023,0.872933,1.649503,0.206111,0.101201,0.087876,-1.171758
