"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,117.525928,101.646190,18.204200,0.180006,0.347248,-2.851716
1991,121.039473,105.399693,17.509793,0.179748,0.348943,-2.398705
1992,120.460527,103.920785,18.231805,0.178042,0.360317,-2.230422
1993,119.389513,103.757924,17.344841,0.176291,0.364238,-2.253782
1994,122.916081,105.597777,18.855393,0.181121,0.295757,-2.013966
1995,123.825932,105.904043,19.705063,0.184164,0.286309,-2.253647
1996,127.165802,110.195202,18.948110,0.181837,0.310888,-2.470235
1997,122.131963,104.457703,19.194881,0.180903,0.324200,-2.025723
1998,127.802915,108.879034,21.038496,0.180193,0.297979,-2.592788
1999,122.704162,103.566836,20.810601,0.179849,0.310125,-2.163249
2000,125.123500,104.452156,21.937951,0.174472,0.314903,-1.755984
2001,124.599356,104.889156,20.809941,0.172657,0.326185,-1.598584
2002,124.758776,105.293172,20.996509,0.172698,0.501058,-2.204662
2003,126.263857,106.400322,21.264593,0.169267,0.542068,-2.112393
2004,127.087826,106.200462,21.936171,0.169951,0.629053,-1.847811
2005,123.815758,104.048300,20.792903,0.169991,0.709014,-1.904450
2006,122.069712,102.281449,20.741991,0.168863,0.770216,-1.892807
2007,118.943121,100.095551,19.394854,0.158595,0.896555,-1.602434
2008,118.718547,99.630324,19.609415,0.157839,0.860663,-1.539695
2009,106.481716,93.067026,13.866060,0.162423,0.772550,-1.386343
2010,114.087957,97.503137,16.095074,0.162628,0.862203,-0.535084
2011,104.686841,88.199927,16.171689,0.163290,0.653352,-0.501417
2012,101.965545,87.312221,14.408151,0.162548,0.642663,-0.560038
2013,101.903551,87.089232,15.138009,0.162320,0.482901,-0.968910
2014,96.117543,81.261561,15.310822,0.167962,0.393746,-1.016548
2015,100.493824,85.299773,15.430926,0.167694,0.499763,-0.904333
2016,99.029478,83.537331,15.720794,0.169401,0.451145,-0.849193
2017,98.622126,83.075226,15.597245,0.166501,0.519697,-0.736543
2018,99.617236,83.664096,15.993401,0.163696,0.500056,-0.704013
2019,99.365155,83.991075,15.214134,0.162305,0.470626,-0.472985
2020,90.837400,77.089495,13.621167,0.162588,0.455523,-0.491373
2021,94.469509,80.049748,14.224501,0.160926,0.468858,-0.434523
2022,88.245264,74.820062,13.518220,0.156736,0.364135,-0.613889
2023,84.183030,71.626169,12.442490,0.160625,0.377639,-0.423892
2024,84.845652,71.479136,13.510372,0.155337,0.354617,-0.653810
