"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,3.583106,3.538533,0.315527,0.014193,0.003437,-0.288584
1991,3.421825,3.501214,0.290546,0.011335,0.003469,-0.384739
1992,3.326110,3.388585,0.277501,0.009799,0.003552,-0.353326
1993,3.233122,3.330739,0.266839,0.009697,0.003502,-0.377655
1994,3.214977,3.296978,0.282187,0.009423,0.003503,-0.377115
1995,3.235637,3.337335,0.288191,0.009951,0.003373,-0.403213
1996,3.306883,3.430719,0.280807,0.009985,0.003273,-0.417902
1997,3.253183,3.358216,0.287678,0.010437,0.003088,-0.406236
1998,3.241453,3.350075,0.286717,0.010247,0.002921,-0.408507
1999,3.183312,3.303025,0.278974,0.010392,0.002743,-0.411821
2000,3.235550,3.300831,0.293064,0.010213,0.002651,-0.371209
2001,3.238701,3.368328,0.282595,0.010032,0.002628,-0.424883
2002,3.248179,3.367922,0.283654,0.009734,0.002798,-0.415928
2003,3.367546,3.444957,0.290863,0.009668,0.002995,-0.380936
2004,3.347049,3.442893,0.302642,0.009341,0.002964,-0.410790
2005,3.331142,3.429614,0.299816,0.009170,0.003114,-0.410572
2006,3.340978,3.439687,0.306622,0.008796,0.003204,-0.417331
2007,3.337347,3.378239,0.313879,0.008841,0.003073,-0.366685
2008,3.208565,3.314733,0.293800,0.008802,0.003067,-0.411836
2009,2.931640,3.100519,0.229059,0.008793,0.002996,-0.409728
2010,3.024890,3.167184,0.252088,0.008783,0.003090,-0.406256
2011,2.936504,3.062630,0.252859,0.008969,0.002856,-0.390810
2012,2.855134,3.008850,0.237155,0.009250,0.002783,-0.402904
2013,2.785902,2.931973,0.234673,0.009795,0.002663,-0.393202
2014,2.669344,2.785470,0.240681,0.009907,0.002717,-0.369431
2015,2.728682,2.840768,0.238762,0.009829,0.002504,-0.363181
2016,2.742095,2.842287,0.241355,0.010464,0.002466,-0.354477
2017,2.816556,2.859848,0.249951,0.009969,0.002452,-0.305664
2018,2.783722,2.788439,0.247737,0.010071,0.002386,-0.264910
2019,2.643247,2.654018,0.240196,0.009462,0.002727,-0.263156
2020,2.361019,2.388402,0.223381,0.010035,0.002608,-0.263407
2021,2.548082,2.551803,0.238007,0.009808,0.002773,-0.254309
2022,2.487331,2.505606,0.215731,0.009417,0.002408,-0.245830
2023,2.228964,2.268398,0.195579,0.009326,0.002122,-0.246461
2024,2.153987,2.208805,0.194626,0.009367,0.001962,-0.260772
