"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,42.061274,40.924376,3.122331,0.048903,0.040233,-2.074570
1991,39.888155,43.259463,2.777830,0.042302,0.036902,-6.228342
1992,41.615963,43.296716,2.630820,0.042200,0.033652,-4.387424
1993,38.906285,41.143249,2.380137,0.042061,0.030128,-4.689290
1994,40.199962,40.038404,2.547479,0.042022,0.025931,-2.453873
1995,39.734064,40.939429,2.396287,0.042020,0.022369,-3.666041
1996,37.294770,41.799131,2.228612,0.041979,0.020653,-6.795605
1997,38.790570,40.917513,2.056218,0.037777,0.019683,-4.240621
1998,41.520574,42.504001,2.049679,0.036363,0.018651,-3.088120
1999,42.177298,42.323052,2.053355,0.037301,0.017861,-2.254272
2000,48.399777,41.361640,2.187818,0.039318,0.016659,4.794342
2001,44.290767,42.801213,2.212009,0.040046,0.015123,-0.777624
2002,41.067372,41.252751,2.144586,0.040899,0.013717,-2.384582
2003,42.089078,42.467838,2.114350,0.039282,0.013125,-2.545516
2004,41.312885,42.900173,2.259758,0.043772,0.012662,-3.903479
2005,42.989965,43.358038,2.349915,0.042158,0.012140,-2.772287
2006,44.456444,42.995183,2.302890,0.041637,0.012521,-0.895786
2007,42.267014,40.979852,2.309067,0.045913,0.011996,-1.079814
2008,42.641305,42.367046,2.267482,0.043646,0.011971,-2.048840
2009,41.366699,41.273573,2.188298,0.041499,0.010854,-2.147525
2010,42.233119,42.622453,2.345813,0.044437,0.010980,-2.790564
2011,38.621816,38.607104,2.301218,0.043514,0.010541,-2.340560
2012,41.205454,40.001275,2.179345,0.041630,0.010354,-1.027150
2013,41.839117,40.942014,2.179733,0.042320,0.010126,-1.335077
2014,36.997542,36.945081,2.233824,0.045814,0.010001,-2.237178
2015,38.199412,36.627248,2.065424,0.044689,0.010096,-0.548044
2016,36.002086,37.030436,2.128347,0.047365,0.010112,-3.214175
2017,37.445506,36.063492,2.103321,0.047979,0.009805,-0.779091
2018,37.643445,34.791192,2.089070,0.046466,0.009629,0.707087
2019,35.235368,34.684467,2.075446,0.045390,0.009405,-1.579339
2020,33.989477,32.281508,2.001062,0.044852,0.009245,-0.347190
2021,35.214059,33.771149,2.081015,0.046047,0.009077,-0.693229
2022,33.361593,30.877071,2.027563,0.044133,0.008557,0.404270
2023,32.818069,30.084170,1.848877,0.046170,0.008313,0.830539
2024,32.461299,29.508014,1.763406,0.047633,0.007952,1.134294
