"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,4.567462,3.924725,0.718136,0.001815,0,-0.077215
1991,5.088030,4.454239,0.678383,0.001467,0,-0.046058
1992,5.453437,4.776035,0.729915,0.001918,0,-0.054431
1993,5.702758,4.951198,0.798813,0.001602,0,-0.048855
1994,5.947317,5.158974,0.834344,0.001704,0,-0.047705
1995,5.807353,5.063332,0.800910,0.001541,0,-0.058429
1996,6.164840,5.354795,0.859522,0.001378,0,-0.050856
1997,6.253616,5.475580,0.825706,0.001102,0,-0.048772
1998,6.569974,5.815072,0.779184,0.000836,0,-0.025118
1999,6.782799,6.076206,0.785146,0.000917,0,-0.079470
2000,7.071370,6.298402,0.806838,0.001672,0,-0.035542
2001,6.971200,6.188734,0.791986,0.000167,0,-0.009686
2002,7.118234,6.347858,0.823711,0.000420,0,-0.053754
2003,7.491767,6.733927,0.826187,0.000731,0,-0.069078
2004,7.716226,6.895396,0.891420,0.000947,0,-0.071536
2005,7.881177,7.086851,0.866276,0.000967,0,-0.072916
2006,8.109499,7.276225,0.908782,0.001166,0,-0.076674
2007,8.435036,7.572487,0.904178,0.001106,0,-0.042735
2008,8.592594,7.787115,0.906850,0.000537,0,-0.101909
2009,8.318294,7.707538,0.732622,0.001139,0,-0.123004
2010,7.951943,7.478641,0.596443,0.000738,0,-0.123879
2011,7.634477,7.217235,0.577700,0.000909,0,-0.161366
2012,7.110177,6.731637,0.532948,0.000549,0,-0.154957
2013,6.425048,5.811048,0.769314,0.000790,0,-0.156104
2014,6.774026,5.942420,0.989937,0.000407,0,-0.158739
2015,6.796464,6.063118,0.892955,0.000398,0,-0.160006
2016,7.289711,6.451631,0.901435,0.000394,0,-0.063749
2017,7.304694,6.528915,0.943783,0.000418,0,-0.168422
2018,7.164035,6.453413,0.873052,0.000223,0,-0.162653
2019,7.161890,6.505199,0.819350,0.000226,0,-0.162885
2020,6.740510,5.996023,0.906824,0.000220,0,-0.162557
2021,6.964158,6.155609,0.901893,0.000299,0,-0.093643
2022,6.928337,6.184531,0.905409,0.000271,0,-0.161874
2023,6.935624,6.138105,0.965506,0.000183,0,-0.168170
2024,6.962775,6.327206,0.807199,0.000171,0,-0.171801
