"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,123.733432,105.606274,5.574304,29.921576,4.915243,-22.283965
1991,116.509321,101.594933,5.411589,28.417240,4.856551,-23.770992
1992,104.166738,91.475165,4.988253,25.536482,4.622673,-22.455836
1993,96.917616,79.709200,3.934541,24.781416,4.487915,-15.995457
1994,72.460581,67.944339,3.191636,21.474948,4.430158,-24.580499
1995,63.993763,60.508579,3.445963,20.231098,4.399990,-24.591868
1996,65.042075,61.347790,3.430452,20.070462,4.425152,-24.231780
1997,65.937597,60.913645,3.632874,20.422930,4.518634,-23.550486
1998,66.210943,59.063614,4.025127,20.541338,4.618406,-22.037541
1999,56.604066,57.111849,4.220140,18.715390,4.691448,-28.134762
2000,52.147131,54.541124,4.026683,18.224597,4.802082,-29.447355
2001,51.748166,53.552936,3.991395,18.021373,4.711507,-28.529045
2002,52.686921,53.311390,4.000370,17.556990,4.740794,-26.922623
2003,57.076992,53.906596,4.353079,18.245626,4.832969,-24.261278
2004,58.177343,56.981729,4.518441,18.502130,4.959715,-26.784671
2005,58.002956,57.592059,4.760614,19.389607,5.174476,-28.913800
2006,58.582512,60.003325,5.064029,19.863220,5.294263,-31.642324
2007,54.829554,58.270654,5.245539,19.665765,5.474365,-33.826768
2008,57.914775,60.870825,5.376510,20.254656,5.581557,-34.168773
2009,52.757149,58.536569,5.299461,20.733707,5.502820,-37.315408
2010,51.169826,60.243661,5.549486,20.800365,5.732679,-41.156365
2011,51.121480,59.149890,5.514439,21.223322,5.742715,-40.508886
2012,53.851735,60.102702,5.578868,21.318794,5.781871,-38.930500
2013,53.554490,61.885047,5.771038,21.054323,6.064446,-41.220363
2014,53.023784,60.899620,6.087897,20.606203,6.123623,-40.693559
2015,50.051687,56.535548,5.630960,20.426072,6.004636,-38.545529
2016,53.345303,56.177484,5.262760,20.489831,5.888066,-34.472838
2017,58.649927,57.387714,5.236196,20.856220,5.987122,-30.817325
2018,58.958925,60.356055,5.274517,20.547963,6.221658,-33.441268
2019,63.506227,59.957007,5.756499,20.567700,6.266345,-29.041323
2020,59.608424,57.012800,5.842443,21.009981,6.231248,-30.488049
2021,55.638512,58.837819,5.818881,20.998611,6.492572,-36.509371
2022,53.116467,55.422953,5.437543,20.846962,6.645968,-35.236959
2023,45.858748,53.875592,5.574761,20.809251,6.890210,-41.291065
