"Year","Coal","Oil","Gas","Cement"
1950,0.164604,5.320315,0,0.156172
1951,0.238160,6.041936,0,0.188983
1952,0.150136,5.924897,0,0.207033
1953,0.113584,5.877056,0,0.199886
1954,0.095264,5.646224,0,0.207154
1955,0.084272,6.477952,0,0.214423
1956,0.051296,5.496000,0,0.294377
1957,0.381056,13.164752,0,0.319817
1958,0.128214,17.514018,0,0.352454
1959,0.153888,15.201936,0,0.308914
1960,0.113614,13.377181,0,0.196304
1961,0.424896,11.314690,0,0.428716
1962,0.124576,13.644736,0,0.385234
1963,0.186864,12.439280,0,0.399771
1964,0.238160,13.641072,0,0.399771
1965,0.241824,13.956176,0,0.396137
1966,0.168544,14.604704,0,0.396137
1967,0.245488,15.491392,0,0
1968,0.153888,15.480400,0,0.385234
1969,0.183200,16.674864,0,0.385234
1970,0.172208,18.114816,0,0.367063
1971,0.139232,19.074784,0.003664,0.370979
1972,0.139207,19.895676,0.014653,0.727833
1973,0.120892,21.482179,0.029307,0.742962
1974,0.124576,21.826448,0.036640,0.900396
1975,0.150224,25.823872,0.032976,1.032410
1976,0.128240,25.787232,0.040304,1.241290
1977,0.234496,27.787776,0.032976,1.318955
1978,0.241795,29.048385,0.021981,1.349041
1979,0.201543,30.150878,0.032980,1.299144
1980,0.252816,29.678400,0.032976,1.409831
1981,0.252788,30.803463,0.025645,1.641584
1982,0.344453,32.587410,0.018322,1.577159
1983,0.238160,28.956592,0.014656,1.611210
1984,0.267442,30.634922,0.007327,1.671002
1985,0.274831,30.678461,0.010993,1.591581
1986,0.263808,31.620320,0.010992,1.651632
1987,0.282098,31.836722,0.043963,1.770480
1988,0.304112,33.485296,0.040304,1.786735
1989,0.443344,33.639184,0.062288,1.574243
1990,0.549532,27.513217,0.069607,1.505400
1991,0.161238,25.875018,0.069625,0.855354
1992,0.333366,19.840776,0.040297,0.540054
1993,0.186899,19.041681,0.043976,0.517155
1994,0.282128,20.536720,0.036640,0.570880
1995,0.256439,21.852245,0.032971,0.726650
1996,0.065952,22.482304,0.036640,0.718841
1997,0.087936,23.724400,0.069616,0.941782
1998,0.102608,23.119679,0.230867,0.855354
1999,0.117230,22.596153,0.882891,0.892931
2000,0.080596,23.306977,1.102704,0.808900
2001,0.098928,22.639856,1.143168,0.798987
2002,0.087936,22.987936,1.121184,0.982178
2003,0.080596,23.284996,1.263896,0.924872
2004,0.091586,22.156513,1.351811,0.939903
2005,0.051296,23.163808,1.425296,1.065788
2006,0.069626,23.493174,2.081442,1.137185
2007,0.073280,22.148880,2.337632,1.164429
2008,0.091600,24.339952,2.227712,1.078940
2009,0.087936,24.933520,2.216720,1.022574
2010,0.076953,29.978539,2.059398,0.927100
2011,0.018320,26.160960,1.956576,0.939903
2012,0.014656,26.424768,1.985888,0.954000
2013,0.032980,24.793915,2.044783,0.921408
2014,0.003664,24.178736,2.304656,0.712900
2015,0.018322,25.860114,2.389230,0.669521
2016,0.007327,24.736053,2.275043,0.672000
2017,0.010990,21.878130,2.018562,0.644094
2018,0.014656,20.401152,1.861312,0.715660
2019,0,19.998112,1.824672,0.633291
2020,0.003663,19.075152,1.718119,0.456852
2021,0.010994,20.441123,1.656398,0.367732
2022,0.003665,21.243610,1.619144,0.306068
2023,0.003787,21.200636,1.847013,0.306068
2024,0.003926,22.015093,2.023741,0.306068
