"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1988,536.616068,478.931751,29.865863,50.282268,20.168718,-42.632532
1990,438.681773,384.590657,21.971958,49.533724,19.612552,-37.027117
1991,437.680642,382.457281,19.265174,42.762008,19.034400,-25.838222
1992,436.487301,374.552375,18.546067,38.885928,18.653422,-14.150491
1993,430.402762,375.947752,18.531925,37.472630,18.138820,-19.688365
1994,409.918566,368.746922,20.756029,37.187328,17.737204,-34.508918
1995,390.457029,369.840271,22.011352,37.002753,17.211628,-55.608975
1996,406.299372,385.745024,21.163976,36.045078,16.666005,-53.320711
1997,392.759994,374.540703,22.059301,36.847110,16.151551,-56.838671
1998,365.410925,345.815281,20.459584,36.736966,15.681841,-53.282747
1999,356.576984,337.054186,19.468923,35.260218,15.199510,-50.405852
2000,346.720893,323.107642,22.117743,33.474846,14.559794,-46.539131
2001,352.025703,322.135004,20.641971,32.873315,13.941579,-37.566166
2002,332.671580,316.183712,19.206494,31.903952,13.398377,-48.020954
2003,342.828424,327.728997,21.901152,31.409401,12.649588,-50.860714
2004,334.221710,331.883459,23.465453,31.460176,12.124623,-64.712001
2005,334.601552,332.341929,23.184891,31.851887,11.575915,-64.353069
2006,355.978670,345.100974,25.400859,32.332247,10.888268,-57.743678
2007,363.126676,341.990467,27.697397,33.030615,10.219523,-49.811327
2008,356.225863,336.990067,26.315036,33.118120,9.311197,-49.508557
2009,333.253435,325.635324,20.883676,32.432208,8.672817,-54.370591
2010,342.983204,342.810891,21.955393,31.831520,7.902898,-61.517498
2011,347.591105,339.276669,24.602728,32.106561,7.121148,-55.516001
2012,337.100362,333.112937,23.660227,31.929584,6.886923,-58.489309
2013,339.743346,329.331629,22.896276,32.608700,6.545656,-51.638914
2014,333.418543,315.642353,24.248870,32.548629,6.324734,-45.346044
2015,339.744444,319.786378,23.662859,31.918430,5.935130,-41.558353
2016,344.122130,330.437864,23.833109,32.301851,5.481896,-47.932590
2017,357.871785,343.044013,24.396631,33.643811,5.391225,-48.603896
2018,358.922275,342.144074,24.957645,33.941640,5.368369,-47.489453
2019,353.396874,321.340415,24.665205,32.943372,5.190625,-30.742743
2020,336.998711,305.724686,24.169931,34.231690,4.840612,-31.968209
2021,365.123653,334.007095,24.210262,34.277729,4.676440,-32.047874
2022,333.345565,316.510889,23.420424,33.386867,4.455514,-44.428129
2023,307.571128,288.166983,20.038367,34.261153,4.479263,-39.374638
2024,303.078002,281.552425,20.567787,34.286859,4.398154,-37.727223
