"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,8.495893,3.536386
201002,0,7.864656,1.082640
201003,0,9.666173,1.653803
201004,0,8.952125,2.135126
201005,0,9.241727,1.985812
201006,10.284847,9.292717,0.977351
201007,0,8.829791,3.348746
201008,0,7.125589,1.679125
201009,0,8.905946,0.819901
201010,0,9.296171,1.915632
201011,0,6.452106,2.416921
201012,19.691254,8.292046,2.206411
201101,0,8.752132,1.114713
201102,0,8.409764,0.865254
201103,0,8.663992,1.042620
201104,0,9.478382,1.362645
201105,0,4.602629,4.313278
201106,16.665725,3.823980,10.656812
201107,0,8.871583,1.945997
201108,0,8.665417,1.698281
201109,0,7.249599,1.957323
201110,0,7.143761,0.631622
201111,0,8.253158,1.381439
201112,22.962677,8.111852,2.622288
201201,0,9.517636,1.403258
201202,0,8.940392,0.923215
201203,0,9.249224,1.844237
201204,0,9.156461,0.710650
201205,0,9.714007,0.648835
201206,15.725772,3.898886,0.642437
201207,0,4.776710,1.499220
201208,0,8.475117,1.075049
201209,0,8.513934,0.552881
201210,0,8.028734,1.213447
201211,0,6.336043,2.132302
201212,16.960997,7.501355,0.753857
201301,0,7.639064,0.548659
201302,0,7.421543,1.405327
201303,0,8.133401,3.004188
201304,0,7.163162,2.359868
201305,0,7.694205,1.035624
201306,16.211074,7.153326,1.404843
201307,0,8.432443,0.607275
201308,0,5.514712,1.112617
201309,0,5.284605,1.231456
201310,0,7.287402,0.666549
201311,0,7.114970,1.334477
201312,21.853773,8.353242,0.589120
201401,0,8.325124,0.833534
201402,0,7.542070,0.390646
201403,0,8.638320,0.719712
201404,0,5.824462,2.169454
201405,0,1.681986,5.683697
201406,14.592389,8.261528,0.572277
201407,0,7.666095,3.366610
201408,0,8.197047,0.578758
201409,0,8.171283,2.327772
201410,0,8.338551,0.676071
201411,0,7.159442,0.786235
201412,18.692325,8.267653,0.805779
201501,3.065439,8.523498,0.721244
201502,4.831316,8.629748,3.606192
201503,0.768648,9.926927,0.841045
201504,1.812953,9.296560,0.732182
201505,3.851479,7.341800,0.799674
201506,3.342403,6.974732,0.935604
201507,0,7.824069,0.699441
201508,0,10.539914,0.654224
201509,0,10.329540,0.571688
201510,0,9.221666,0.834565
201511,0,9.135563,0.528108
201512,14.506396,9.976764,0.468178
201601,1.713230,9.384051,1.040126
201602,0,7.400180,0.864669
201603,0.944922,8.018105,1.010385
201604,2.512295,10.273859,0.679575
201605,0,10.316830,0.613921
201606,2.860135,9.369460,0.935655
201607,1.390157,9.934304,1.079128
201608,1.234152,7.789835,1.091214
201609,1.452664,7.676305,1.601766
201610,1.458470,8.343973,1.095438
201611,1.884352,9.764594,0.669131
201612,2.955412,9.637004,0.620218
201701,3.111443,10.352211,0.767610
201702,0,9.140358,1.113092
201703,1.008893,8.478982,0.814174
201704,0,10.038282,0.678728
201705,0,8.324083,0.952446
201706,1.532850,5.948659,0.402246
201707,1.044043,9.776499,0.677682
201708,1.817922,7.755295,0.600946
201709,3.654439,5.520078,1.098293
201710,2.797445,7.046451,1.590898
201711,1.453893,5.034854,0.962006
201712,1.837982,7.115939,0.692501
201801,0.663172,8.549986,1.364634
201802,0,8.498991,0.624240
201803,0,9.017067,1.071106
201804,2.795797,6.249657,0.885666
201805,4.019907,0.005065,0.823510
201806,0,5.189420,2.234364
201807,1.502931,6.858862,0.766974
201808,0,7.052475,0.536691
201809,3.034110,7.207757,0.434748
201810,1.534419,6.945678,0.574752
201811,0.739722,5.018347,0.742641
201812,3.020612,6.755463,0.578910
201901,1.505363,8.343068,0.597744
201902,0,6.201872,0.388148
201903,0,8.530463,1.193235
201904,0,8.146365,0.853171
201905,0,7.098942,0.593590
201906,0.434146,6.860499,0.813435
201907,2.801839,9.481706,0.545284
201908,0.776756,8.353869,0.694476
201909,2.197669,7.318517,0.472586
201910,2.101163,7.184806,0.919651
201911,0,6.986416,0.420714
201912,1.873367,8.634855,0.557455
202001,0.795848,8.916186,0.502155
202002,0.708888,8.038759,0.466082
202003,0,7.883718,0.464870
202004,0,8.105506,0.574477
202005,0,5.309104,0.546379
202006,0,6.570892,0.541894
202007,1.092192,6.540654,0.553127
202008,0,6.679518,0.532705
202009,1.396800,6.526153,0.607100
202010,0.723926,6.145084,0.947103
202011,1.256409,6.251438,0.758309
202012,2.346116,6.800404,0.481085
202101,0.689403,6.505279,0.709140
202102,0.708888,4.391100,0.785541
202103,0,5.810451,0.666431
202104,2.276653,2.809144,0.510636
202105,0,6.509531,0.724751
202106,1.266347,4.678306,0.561341
202107,1.999950,5.679915,0.683370
202108,0.711869,6.427544,0.527643
202109,0.599619,6.465077,0.631872
202110,0.908307,4.833228,0.832178
202111,1.259547,5.997054,0.630289
202112,2.130194,4.978421,0.441678
202201,1.934828,4.165704,0.504164
202202,1.155457,2.404186,0.393271
202203,0,0,0
202204,0,0,0
202205,0,0,0
202206,0,0,0
202207,0,0,0
202208,0,0,0
202209,0,0,0
202210,0,0,0
202211,0,0,0
202212,0,0,0
202301,0,0,0
202302,0,0,0
202303,0,0,0
202304,0,0,0
202305,0,0,0
202306,0,0,0
202307,0,0,0
202308,0,0,0
202309,0,0,0
202310,0,0,0
202311,0,0,0
202312,0,0,0
202401,0,0,0
202402,0,0,0
202403,0,0,0
202404,0,0,0
202405,0,0,0
202406,0,0,0
202407,0,0,0
202408,0,0,0
202409,0,0,0
202410,0,0,0
202411,0,0,0
202412,0,0,0
202501,0,0,0
202502,0,0,0
202503,0,0,0
