"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2010,6.665913,9.439785,1.042250,0.048116,0.139932,-4.004170
2011,6.630959,9.320332,1.439020,0.065019,0.148519,-4.341931
2012,7.119018,9.259414,1.745120,0.034512,0.155720,-4.075749
2013,5.593173,9.194089,0.440360,0.032028,0.162338,-4.235641
2014,7.383204,9.813079,1.416890,0.036656,0.168176,-4.051597
2015,7.561248,9.749184,1.125080,0.038567,0.172223,-3.523806
2016,8.171806,9.886679,1.480840,0.036583,0.177000,-3.409297
2017,6.685116,9.858191,1.170490,0.036885,0.180651,-4.561100
2018,6.907654,9.199559,1.570460,0.033795,0.184813,-4.080974
2019,8.089794,9.774772,1.491880,0.031154,0.192192,-3.400204
2020,10.941673,13.245954,1.633360,0.035156,0.195164,-4.167962
2021,10.632222,13.536490,1.321180,0.035200,0.198638,-4.459286
2022,9.048353,13.124406,0.130560,0.057532,0.198772,-4.462917
