"YYYYMM","Diesel","Natural gas","Flaring"
200001,,,
200002,,,
200003,,,
200004,,,
200005,,,
200006,,,
200007,,,
200008,,,
200009,,,
200010,,,
200011,,,
200012,,,
200101,,,
200102,,,
200103,,,
200104,,,
200105,,,
200106,,,
200107,,,
200108,,,
200109,,,
200110,,,
200111,,,
200112,,,
200201,,,
200202,,,
200203,,,
200204,,,
200205,,,
200206,,,
200207,,,
200208,,,
200209,,,
200210,,,
200211,,,
200212,,,
200301,,,
200302,,,
200303,,,
200304,,,
200305,,,
200306,,,
200307,,,
200308,,,
200309,,,
200310,,,
200311,,,
200312,,,
200401,,,
200402,,,
200403,,,
200404,,,
200405,,,
200406,,,
200407,,,
200408,,,
200409,,,
200410,,,
200411,,,
200412,,,
200501,,,
200502,,,
200503,,,
200504,,,
200505,,,
200506,,,
200507,,,
200508,,,
200509,,,
200510,,,
200511,,,
200512,,,
200601,,,
200602,,,
200603,,,
200604,,,
200605,,,
200606,,,
200607,,,
200608,,,
200609,,,
200610,,,
200611,,,
200612,,,
200701,,,
200702,,,
200703,,,
200704,,,
200705,,,
200706,,,
200707,,,
200708,,,
200709,,,
200710,,,
200711,,,
200712,,,
200801,,,
200802,,,
200803,,,
200804,,,
200805,,,
200806,,,
200807,,,
200808,,,
200809,,,
200810,,,
200811,,,
200812,,,
200901,,,
200902,,,
200903,,,
200904,,,
200905,,,
200906,,,
200907,,,
200908,,,
200909,,,
200910,,,
200911,,,
200912,,,
201001,,,
201002,,,
201003,,,
201004,,,
201005,,,
201006,,,
201007,,,
201008,,,
201009,,,
201010,,,
201011,,,
201012,,,
201101,,,
201102,,,
201103,,,
201104,,,
201105,,,
201106,,,
201107,,,
201108,,,
201109,,,
201110,,,
201111,,,
201112,,,
201201,,,
201202,,,
201203,,,
201204,,,
201205,,,
201206,,,
201207,,,
201208,,,
201209,,,
201210,,,
201211,,,
201212,,,
201301,,,
201302,,,
201303,,,
201304,,,
201305,,,
201306,,,
201307,,,
201308,,,
201309,,,
201310,,,
201311,,,
201312,,,
201401,,,
201402,,,
201403,,,
201404,,,
201405,,,
201406,,,
201407,,,
201408,,,
201409,,,
201410,,,
201411,,,
201412,,,
201501,,,
201502,,,
201503,,,
201504,,,
201505,,,
201506,,,
201507,,,
201508,,,
201509,,,
201510,,,
201511,,,
201512,,,
201601,0,0,0
201602,0,0,0
201603,0,0,0
201604,0,0,0
201605,0,0,0
201606,0,0,0
201607,0,0,0
201608,0,0,0
201609,0,0,0
201610,0,0,0
201611,0,0,0
201612,0,0,0
201701,0,0,0
201702,0,0,0
201703,0,0,0
201704,0,0,0
201705,0,0,0
201706,0,0,0
201707,0,0,0
201708,0,0,0
201709,0,0,0
201710,0,0,0
201711,0,0,0
201712,0,0,0
201801,0,0,0
201802,0,0,0
201803,0,0,0
201804,0,0,0
201805,0,0,0
201806,0,0,0
201807,0,0,0
201808,0,0,0
201809,0,0,0
201810,0,2.852941,15.794286
201811,0,73.629247,7.342430
201812,2.470631,174.205116,9.738580
201901,0,229.984133,18.353498
201902,0,214.612447,26.927226
201903,0,331.209484,31.706246
201904,0,217.188497,17.045357
201905,0,323.123657,20.157245
201906,16.941468,309.173063,15.635406
201907,0.345535,328.992911,5.934541
201908,7.058239,306.653600,13.581509
201909,8.258965,113.952765,6.072942
201910,0.419654,328.289443,5.608841
201911,0.857662,290.661094,4.877068
201912,0,337.139366,1.362446
202001,0.841779,325.925495,6.059647
202002,0,293.008242,10.953840
202003,0,330.943992,17.699380
202004,0,323.330483,8.913962
202005,0,337.887331,9.492352
202006,0,303.505137,9.128196
202007,0,241.314189,7.294239
202008,0,254.768812,16.426719
202009,0,325.126740,7.404030
202010,0,333.914273,10.119827
202011,0,319.397677,7.500613
202012,7.355773,340.524586,11.059992
202101,0,325.847445,13.986862
202102,0,292.993347,6.789222
202103,0,290.282332,14.695604
202104,0,316.220553,4.805609
202105,0,323.611265,0.622077
202106,6.234107,308.651080,2.125775
202107,0,332.584440,0.208894
202108,0,332.954304,0.240487
202109,0,234.937300,5.609137
202110,0,336.074855,3.789405
202111,0,322.062740,0.626068
202112,9.522517,321.591100,1.384687
202201,0,346.894060,0.884826
202202,0,312.335412,0.345326
202203,0,314.518469,2.309184
202204,0,320.540241,1.111952
202205,0,326.312804,0.920808
202206,4.045481,321.169781,2.494981
202207,0,330.849033,21.040274
202208,0,347.425564,0.271482
202209,0,292.514999,5.749632
202210,0,317.136927,0.217096
202211,0,283.205846,2.578226
202212,8.896106,352.833743,1.554798
202301,0,317.771072,3.219536
202302,0,291.917389,19.078364
202303,0,370.000597,11.563792
202304,0,352.727941,2.417889
202305,0,223.561232,2.616809
202306,26.076448,44.796978,4.784350
202307,0,200.921489,2.927170
202308,0,345.902998,1.263631
202309,0,187.480883,2.733748
202310,0,342.725410,2.905321
202311,0,327.131955,3.770523
202312,30.273697,354.137597,0.220115
202401,0,346.533864,3.612596
202402,0,310.053704,3.087132
202403,0,323.996089,1.665005
202404,0,254.899124,4.506161
202405,0,367.031927,7.433151
202406,14.513191,312.850288,7.523736
202407,0,377.055280,6.441606
202408,0,379.368586,0.385402
202409,0,320.846857,1.966828
202410,0,382.804750,0.249905
202411,0,365.100726,0.202480
202412,3.346999,373.353612,4.099767
202501,0,371.836928,0.205719
202502,0,335.393348,0.187814
