"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,11.403352,1.840555,0.456034,0.757016,0.207481,8.142266
1991,11.278463,1.755415,0.419461,0.745324,0.212032,8.146231
1992,11.406792,1.899171,0.418110,0.732065,0.225587,8.131859
1993,11.582685,2.003897,0.469192,0.735012,0.236408,8.138176
1994,11.539834,1.952791,0.470127,0.743077,0.244831,8.129008
1995,11.635014,2.057586,0.485830,0.725512,0.255419,8.110667
1996,11.712789,2.113048,0.491694,0.740134,0.264771,8.103142
1997,11.798741,2.152915,0.543896,0.733532,0.272269,8.096131
1998,11.829627,2.146538,0.567113,0.749710,0.275056,8.091210
1999,12.044923,2.203005,0.716696,0.747985,0.283134,8.094102
2000,12.117371,2.185188,0.812250,0.732417,0.292507,8.095009
2001,12.061977,2.073886,0.852246,0.733874,0.301987,8.099983
2002,12.173431,2.183805,0.855630,0.718062,0.306638,8.109298
2003,12.148092,2.172757,0.856464,0.711192,0.307816,8.099863
2004,12.272468,2.271595,0.879948,0.707563,0.316828,8.096535
2005,12.133125,2.158508,0.862527,0.710908,0.309455,8.091727
2006,12.399715,2.221792,0.971701,0.737976,0.333076,8.135170
2007,12.655088,2.363088,1.170063,0.754886,0.336598,8.030452
2008,13.001062,2.234978,1.610761,0.770580,0.319076,8.065667
2009,12.944933,2.137082,1.621784,0.759490,0.309208,8.117369
2010,12.798448,2.026811,1.629240,0.748536,0.305676,8.088184
2011,12.624779,1.905141,1.623877,0.745944,0.286334,8.063483
2012,12.592012,1.855917,1.667044,0.738485,0.266027,8.064539
2013,12.570102,1.820568,1.692666,0.729749,0.265343,8.061777
2014,12.557326,1.808975,1.660593,0.770645,0.265432,8.051682
2015,12.632527,1.853750,1.713477,0.761546,0.264357,8.039397
2016,12.557965,1.828945,1.689605,0.760541,0.260496,8.018379
2017,12.643641,1.870147,1.764996,0.762919,0.257998,7.987582
2018,12.660664,1.910999,1.779472,0.741549,0.256584,7.972059
2019,12.509948,1.853711,1.717568,0.725683,0.230545,7.982441
2020,12.336073,1.664310,1.689209,0.723269,0.259361,7.999925
2021,12.493671,1.750370,1.756863,0.726359,0.256695,8.003385
2022,12.560307,1.807048,1.809055,0.711972,0.246534,7.985699
2023,12.436418,1.774495,1.751357,0.692380,0.233175,7.985011
