"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,8.346397,1.806693,0.407052,0.000023,0.007296,6.125333
1991,8.219973,1.722268,0.372636,0.000009,0.007237,6.117822
1992,8.344700,1.865419,0.375856,0.000032,0.007042,6.096350
1993,8.500067,1.968304,0.424799,0.000022,0.005996,6.100946
1994,8.436823,1.916836,0.425908,0.000009,0.005526,6.088545
1995,8.538387,2.017686,0.443307,0.002437,0.004874,6.070084
1996,8.581823,2.072680,0.442697,0.002651,0.004367,6.059429
1997,8.668253,2.109133,0.501930,0.002559,0.004209,6.050422
1998,8.684522,2.101935,0.530000,0.002546,0.003566,6.046474
1999,8.890402,2.156264,0.679001,0.002762,0.002916,6.049459
2000,8.980629,2.138566,0.788986,0.002762,0.002741,6.047575
2001,8.919199,2.028768,0.831342,0.002696,0.002583,6.053811
2002,9.058043,2.138900,0.848677,0.002415,0.002402,6.065649
2003,9.044953,2.129579,0.849604,0.004672,0.002054,6.059045
2004,9.167291,2.224329,0.873669,0.004780,0.005228,6.059285
2005,9.034501,2.111120,0.856903,0.004533,0.004792,6.057154
2006,9.250497,2.180230,0.966138,0.004425,0.004994,6.094710
2007,9.502258,2.319761,1.164411,0.004061,0.007959,6.006065
2008,9.859400,2.193960,1.605486,0.007019,0.006306,6.046629
2009,9.738053,2.102817,1.616083,0.005723,0.006258,6.007171
2010,9.574291,1.993889,1.623005,0.003925,0.006074,5.947399
2011,9.394813,1.875601,1.617517,0.003861,0.006782,5.891053
2012,9.361898,1.828189,1.660408,0.004346,0.006543,5.862413
2013,9.317353,1.792900,1.686463,0.004250,0.005496,5.828245
2014,9.252678,1.798259,1.655114,0.003824,0.007502,5.787979
2015,9.292403,1.828670,1.707988,0.003191,0.006934,5.745620
2016,9.197032,1.809007,1.684812,0.003595,0.007481,5.692138
2017,9.244337,1.842013,1.760731,0.004304,0.007845,5.629443
2018,9.243798,1.887427,1.774742,0.004378,0.005161,5.572091
2019,9.112934,1.836269,1.712994,0.007770,0.006172,5.549728
2020,8.876280,1.639417,1.684536,0.006991,0.006426,5.538909
2021,9.009986,1.725437,1.752016,0.006830,0.006562,5.519141
2022,9.110388,1.780959,1.803780,0.006021,0.006458,5.513170
2023,9.049654,1.746608,1.747674,0.008076,0.006090,5.541205
2024,9.270470,1.830913,1.833722,0.005675,0.006620,5.593540
