"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1986,3.058996,0.456566,0.264204,1.988894,0.119328,0.230004
1990,2.833272,0.442799,0.140000,1.899619,0.120773,0.230080
1991,2.632169,0.420052,0.120000,1.749036,0.113449,0.229633
1992,2.866026,0.414270,0.090000,2.047115,0.086463,0.228177
1993,2.733274,0.459074,0.063489,1.877454,0.099396,0.233863
1994,2.842974,0.540029,0.060758,1.909093,0.104415,0.228679
1995,2.940977,0.643358,0.055648,1.907619,0.110084,0.224268
1996,2.951136,0.709986,0.060320,1.844752,0.114558,0.221520
1997,2.984186,0.708250,0.061181,1.882863,0.112185,0.219708
1998,3.017659,0.673384,0.090258,1.923654,0.109549,0.220814
1999,3.017664,0.651385,0.104595,1.929546,0.118700,0.213439
2000,3.104943,0.668705,0.137949,1.970828,0.117495,0.209967
2001,3.105915,0.707302,0.117419,1.958759,0.115028,0.207407
2002,2.965067,0.524708,0.117938,1.997534,0.121114,0.203772
2003,2.882800,0.525029,0.107628,1.910681,0.122983,0.216480
2004,2.798453,0.523402,0.126684,1.829669,0.120063,0.198636
2005,2.806849,0.545435,0.139757,1.807418,0.116956,0.197284
2006,2.861735,0.563556,0.142428,1.827217,0.116652,0.211882
2007,2.856194,0.570574,0.136000,1.842877,0.118442,0.188302
2008,2.714703,0.604738,0.089000,1.714779,0.123595,0.182591
2009,2.675486,0.499563,0.100000,1.772185,0.125919,0.177819
2010,2.642523,0.502572,0.098000,1.744809,0.125325,0.171817
2011,2.673015,0.506461,0.159000,1.710104,0.129339,0.168111
2012,2.688399,0.507980,0.196000,1.686499,0.128569,0.169350
2013,2.596612,0.517720,0.120000,1.672374,0.130481,0.156036
2014,2.647839,0.530460,0.080000,1.753234,0.134870,0.149274
2015,2.755363,0.587237,0.127500,1.763535,0.133653,0.143438
2016,2.830841,0.664778,0.127500,1.760438,0.135542,0.142583
2017,2.797051,0.725812,0.068000,1.724736,0.139991,0.138512
2018,2.879669,0.771427,0.096292,1.738052,0.141454,0.132445
2019,3.038458,0.790187,0.221814,1.754736,0.141677,0.130044
2020,3.009596,0.747470,0.221814,1.768066,0.145310,0.126935
2021,2.983528,0.807875,0.116872,1.789151,0.146376,0.123254
2022,2.960896,0.785141,0.186648,1.703578,0.139666,0.145862
2023,2.795697,0.697232,0.194095,1.650196,0.140032,0.114142
2024,2.674721,0.719271,0.045932,1.653726,0.147944,0.107849
