"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2000,70.162326,8.809864,5.304900,46.010325,3.464100,6.573138
2001,71.979300,8.929484,5.109418,46.735182,3.566000,7.639216
2002,74.890635,9.077598,5.094775,47.621643,3.918800,9.177820
2003,68.921154,9.365458,3.163090,46.180630,3.889900,6.322076
2004,70.232626,9.540470,4.077420,46.290166,4.051100,6.273471
2005,75.511979,9.498622,6.661600,45.949955,4.142300,9.259503
2006,75.001249,9.387714,6.885900,46.769259,4.243600,7.714776
2007,74.162747,9.806137,4.039480,47.785831,4.435100,8.096199
2008,74.068090,9.862961,1.789040,48.725479,4.666500,9.024111
2009,72.231664,10.036654,1.729400,48.759148,4.608300,7.098162
2010,72.009686,9.764133,1.099670,47.694242,4.790000,8.661641
2011,71.466313,9.752012,1.029210,48.074886,4.916700,7.693505
2012,75.106362,10.148153,1.131210,50.061658,5.059000,8.706341
2013,72.531157,9.950909,1.949670,48.523446,5.131300,6.975831
2014,73.956812,9.948206,1.189400,49.810700,5.183700,7.824806
2015,70.080084,9.770883,1.114200,48.321411,5.186100,5.687489
2016,67.784004,9.661311,0.949726,47.609792,5.228300,4.334876
2017,70.271425,9.824709,0.943726,47.997678,5.120700,6.384611
2018,74.028188,9.873848,3.786242,47.765368,5.555900,7.046831
2019,73.298189,9.868065,3.831019,47.424027,5.668700,6.506378
2020,69.919730,9.163560,2.695194,46.659852,5.311300,6.089824
2021,72.932402,9.507090,1.640812,46.490048,5.816500,9.477952
2022,70.845768,9.449096,1.374708,46.429195,5.930500,7.662269
