"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2000,2.650038,0.208132,0.003282,1.566936,0.479820,0.391867
2001,2.676837,0.210963,0.003292,1.565277,0.494060,0.403245
2002,2.698493,0.218005,0.003172,1.536957,0.520030,0.420329
2003,2.660995,0.220447,0.003289,1.526863,0.535900,0.374495
2004,2.662681,0.224534,0.003457,1.518280,0.547500,0.368911
2005,2.734442,0.215745,0.004503,1.541910,0.563200,0.409084
2006,2.700703,0.213949,0.004926,1.517539,0.583360,0.380930
2007,2.764724,0.218817,0.006645,1.543940,0.607480,0.387841
2008,2.804293,0.214653,0.003408,1.558169,0.632800,0.395264
2009,2.743410,0.227584,0.002460,1.548855,0.607080,0.357432
2010,2.766320,0.221045,0.002917,1.539501,0.629240,0.373616
2011,2.729871,0.212910,0.004020,1.532302,0.628860,0.351779
2012,2.800836,0.217010,0.003198,1.577704,0.638850,0.364073
2013,2.645404,0.221561,0.003585,1.544554,0.539880,0.335824
2014,2.679066,0.219470,0.003453,1.540989,0.569940,0.345213
2015,2.665748,0.213927,0.004298,1.521080,0.603670,0.322773
2016,2.638565,0.210678,0.003705,1.489035,0.619040,0.316107
2017,2.695324,0.215637,0.003905,1.449485,0.665580,0.360717
2018,2.660307,0.211642,0.004008,1.428534,0.629910,0.386213
2019,2.630000,0.205588,0.006638,1.398613,0.634850,0.384311
2020,2.621969,0.207549,0.030127,1.378010,0.626880,0.379402
2021,2.679985,0.213420,0.011358,1.364551,0.656170,0.434487
2022,2.669030,0.210033,0.004231,1.362155,0.682060,0.410552
