"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
199006,0,0,0,0,0,0
199012,0,0,0,0,0,0
199106,0,0,0,0,0,0
199112,0,0,0,0,0,0
199206,0,0,0,0,0,0
199212,0,0,0,0,0,0
199306,0,0,0,0,0,0
199312,0,0,0,0,0,0
199406,0,0,0,0,0,0
199412,0,0,0,0,0,0
199506,0,0,0,0,0,0
199512,0,0,0,0,0,0
199606,0,0,0,0,0,0
199612,0,0,0,0,0,0
199706,0,0,0,0,0,0
199712,0,0,0,0,0,0
199806,0,0,0,0,0,0
199812,0,0,0,0,0,0
199906,0,0,0,0,0,0
199912,0,0,0,0,0,0
200006,0,0,0,0,0,0
200012,0,0,0,0,0,0
200106,0,0,0,0,0,0
200112,0,0,0,0,0,0
200206,0,0,0,0,0,0
200212,0,0,0,0,0,0
200306,0,0,0,0,0,0
200312,0,0,0,0,0,0
200406,0,0,0,0,0,0
200412,0,0,0,0,0,0
200506,0,0,0,0,0,0
200512,0,0,0,0,0,0
200606,0,0,0,0,0,0
200612,0,0,0,0,0,0
200706,0,0,0,0,0,0
200712,0,0,0,0,0,0
200806,0,0,0,0,0,0
200812,0,0,0,0,0,0
200906,0,0,0,0,0,0
200912,0,0,0,0,0,0
201006,0,0,0,0,0,0
201012,0,0,0,0,0,0
201106,0,0,0,0,0,0
201112,0,0,0,0,0,0
201206,0,0,0,0,0,0
201212,0,0,0,0,0,0
201306,0,0,0,0,0,0
201312,0,0,0,0,0,0
201406,0,0,0,0,0,0
201412,0,0,0,0,0,0
201506,0,0,0,0,0,0
201512,0,0,0,0,0,0
201606,2077,40490,0,0,0,856
201612,2358,38571,0,0,0,3152
201706,2684,38792,0,0,0,4307
201712,2575,36261,0,0,0,7303
201806,1139,37838,0,0,0,3680
201812,956,32788,0,0,0,3880
201906,218,11328,0,0,0,1721
201912,0,0,0,0,0,0
202006,279,13576,0,0,0,2638
202012,147,15783,0,0,0,2439
202106,338,17908,0,0,0,7531
202112,203,11699,0,0,0,7763
202206,313,8329,0,0,0,7925
202212,122,6488,4560,89,1737,1376
202306,119,5581,5486,146,1892,0
202312,46,4880,8379,120,3576,0
202406,7,3531,8923,96,6019,0
202412,35,4133,11735,114,8429,0
202506,2,3873,10045,215,9822,0
