"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
199006,0,0,0,0,0,0
199009,0,0,0,0,0,0
199012,0,0,0,0,0,0
199103,0,0,0,0,0,0
199106,0,0,0,0,0,0
199109,0,0,0,0,0,0
199112,0,0,0,0,0,0
199203,0,0,0,0,0,0
199206,0,0,0,0,0,0
199209,0,0,0,0,0,0
199212,0,0,0,0,0,0
199303,0,0,0,0,0,0
199306,0,0,0,0,0,0
199309,0,0,0,0,0,0
199312,0,0,0,0,0,0
199403,0,0,0,0,0,0
199406,0,0,0,0,0,0
199409,0,0,0,0,0,0
199412,0,0,0,0,0,0
199503,0,0,0,0,0,0
199506,0,0,0,0,0,0
199509,0,0,0,0,0,0
199512,0,0,0,0,0,0
199603,0,0,0,0,0,0
199606,0,0,0,0,0,0
199609,0,0,0,0,0,0
199612,0,0,0,0,0,0
199703,0,0,0,0,0,0
199706,0,0,0,0,0,0
199709,0,0,0,0,0,0
199712,0,0,0,0,0,0
199803,0,0,0,0,0,0
199806,0,0,0,0,0,0
199809,0,0,0,0,0,0
199812,0,0,0,0,0,0
199903,0,0,0,0,0,0
199906,0,0,0,0,0,0
199909,0,0,0,0,0,0
199912,0,0,0,0,0,0
200003,0,0,0,0,0,0
200006,0,0,0,0,0,0
200009,0,0,0,0,0,0
200012,0,0,0,0,0,0
200103,0,0,0,0,0,0
200106,0,0,0,0,0,0
200109,0,0,0,0,0,0
200112,0,0,0,0,0,0
200203,0,0,0,0,0,0
200206,0,0,0,0,0,0
200209,0,0,0,0,0,0
200212,0,0,0,0,0,0
200303,0,0,0,0,0,0
200306,0,0,0,0,0,0
200309,0,0,0,0,0,0
200312,0,0,0,0,0,0
200403,0,0,0,0,0,0
200406,0,0,0,0,0,0
200409,0,0,0,0,0,0
200412,0,0,0,0,0,0
200503,0,0,0,0,0,0
200506,0,0,0,0,0,0
200509,0,0,0,0,0,0
200512,0,0,0,0,0,0
200603,0,0,0,0,0,0
200606,0,0,0,0,0,0
200609,0,0,0,0,0,0
200612,0,0,0,0,0,0
200703,0,0,0,0,0,0
200706,0,0,0,0,0,0
200709,0,0,0,0,0,0
200712,0,0,0,0,0,0
200803,0,0,0,0,0,0
200806,0,0,0,0,0,0
200809,0,0,0,0,0,0
200812,0,0,0,0,0,0
200903,0,0,0,0,0,0
200906,0,0,0,0,0,0
200909,0,0,0,0,0,0
200912,0,0,0,0,0,0
201003,0,0,0,0,0,0
201006,0,0,0,0,0,0
201009,0,0,0,0,0,0
201012,0,0,0,0,0,0
201103,0,0,0,0,0,0
201106,0,0,0,0,0,0
201109,0,0,0,0,0,0
201112,0,0,0,0,0,0
201203,0,0,0,0,0,0
201206,0,0,0,0,0,0
201209,0,0,0,0,0,0
201212,0,0,0,0,0,0
201303,0,0,0,0,0,0
201306,0,0,0,0,0,0
201309,0,0,0,0,0,0
201312,0,0,0,0,0,0
201403,0,0,0,0,0,0
201406,0,0,0,0,0,0
201409,0,0,0,0,0,0
201412,0,0,0,0,0,0
201503,0,0,0,0,0,0
201506,0,0,0,0,0,0
201509,0,0,0,0,0,0
201512,0,0,0,0,0,0
201603,909,18660,0,0,0,343
201606,1168,21830,0,0,0,513
201609,1148,19827,0,0,0,1014
201612,1210,18744,0,0,0,2138
201703,1376,18973,0,0,0,1966
201706,1308,19819,0,0,0,2341
201709,1175,16744,0,0,0,3247
201712,1400,19517,0,0,0,4056
201803,351,16712,0,0,0,734
201806,788,21126,0,0,0,2946
201809,554,15294,0,0,0,1544
201812,402,17494,0,0,0,2336
201903,218,11328,0,0,0,1721
201906,0,0,0,0,0,0
201909,0,0,0,0,0,0
201912,0,0,0,0,0,0
202003,244,12101,0,0,0,2354
202006,35,1475,0,0,0,284
202009,57,8210,0,0,0,1111
202012,90,7573,0,0,0,1328
202103,193,9525,0,0,0,3814
202106,145,8383,0,0,0,3717
202109,91,6513,0,0,0,4248
202112,112,5186,0,0,0,3515
202203,124,4342,0,0,0,3396
202206,189,3987,0,0,0,4529
202209,89,3509,2611,45,1006,0
202212,33,2979,1949,44,731,1376
202303,72,2856,2704,51,810,0
202306,47,2725,2782,95,1082,0
202309,3,2307,3353,48,1623,0
202312,43,2573,5026,72,1953,0
202403,3,1594,3941,39,2585,0
202406,4,1937,4982,57,3434,0
202409,5,2208,5797,59,3922,0
202412,30,1925,5938,55,4507,0
202503,2,1872,4552,105,4383,0
202506,0,683,1677,25,1564,0
