"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,34.625455,28.338930,9.152502,5.060097,2.670053,-10.596127
1991,31.759954,27.243474,8.533285,4.995892,2.558798,-11.571495
1992,32.784454,28.289022,7.989260,4.967713,2.536357,-10.997898
1993,33.144266,29.381633,8.701329,4.948425,2.544489,-12.431610
1994,36.411883,30.973131,9.149250,4.959138,2.527089,-11.196724
1995,34.099447,31.404496,9.257754,5.006418,2.541417,-14.110639
1996,41.419402,34.456120,9.340280,5.045906,2.444196,-9.867100
1997,38.477429,34.208457,9.784037,4.989382,2.399481,-12.903928
1998,37.162586,34.178343,10.038803,4.976818,2.213079,-14.244457
1999,32.552839,35.157703,9.986755,4.973443,2.147145,-19.712206
2000,34.584977,34.239316,10.244969,4.824413,2.256140,-16.979862
2001,31.189660,35.967030,9.883727,4.762819,2.190327,-21.614243
2002,29.204864,35.790784,9.418655,4.743517,2.081412,-22.829503
2003,31.481370,37.050402,9.399426,4.826956,2.076305,-21.871719
2004,31.621589,36.834754,10.093122,4.790236,2.078514,-22.175038
2005,28.655324,36.378791,9.641627,4.808449,1.975419,-24.148962
2006,33.750965,37.238933,9.052728,4.715691,1.999112,-19.255500
2007,33.935303,38.985039,9.033810,4.716842,1.979801,-20.780188
2008,27.543079,37.696109,8.991562,4.694561,1.904090,-25.743243
2009,26.821504,37.676413,6.991225,4.658107,1.868836,-24.373077
2010,28.022625,39.239307,7.842084,4.565491,1.990715,-25.614972
2011,27.634198,38.092973,7.903612,4.570592,2.024338,-24.957317
2012,27.944554,37.665269,7.834167,4.578445,1.949487,-24.082814
2013,31.495773,37.749243,7.902767,4.622873,1.925454,-20.704564
2014,34.066765,37.989952,7.959406,4.724681,1.911648,-18.518922
2015,38.345810,38.459801,8.089809,4.786863,1.823498,-14.814161
2016,38.890537,37.690574,7.964504,4.833198,1.763325,-13.361065
2017,36.002362,37.118279,7.997658,4.803495,1.701517,-15.618588
2018,39.131835,37.248531,8.065983,4.809048,1.658607,-12.650335
2019,41.625240,35.644140,8.052802,4.758610,1.545971,-8.376283
2020,32.837790,33.890440,8.154712,4.771740,1.526481,-15.505582
2021,38.042797,33.659317,8.248506,4.825541,1.422585,-10.113151
2022,39.382731,33.390849,8.410897,4.716148,1.398626,-8.533788
2023,30.530609,32.070899,7.679335,4.529634,1.354913,-15.104172
