"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,52.221396,53.349726,8.111118,0.061017,0.005431,-9.305896
1991,43.185810,47.021401,6.246396,0.059472,0.005393,-10.146852
1992,38.193182,42.903089,5.961934,0.057927,0.005398,-10.735165
1993,35.847966,39.100637,7.229431,0.056382,0.005395,-10.543878
1994,33.869886,36.633739,7.107124,0.054837,0.005400,-9.931215
1995,34.840580,36.307949,7.825131,0.053291,0.005428,-9.351219
1996,34.809533,35.955876,8.060048,0.051746,0.005484,-9.263621
1997,35.104477,35.930148,8.158939,0.050201,0.005445,-9.040256
1998,33.836951,35.366268,8.445430,0.058039,0.005587,-10.038373
1999,33.930032,34.697913,8.314252,0.068244,0.005715,-9.156092
2000,31.993878,34.007698,7.124786,0.046442,0.005867,-9.190915
2001,35.007135,36.043585,7.151427,0.068957,0.006093,-8.262927
2002,33.217975,33.829507,8.134722,0.039259,0.020565,-8.806078
2003,34.122814,34.755617,7.545985,0.037055,0.011574,-8.227417
2004,34.651944,34.227669,8.566824,0.031908,0.015271,-8.189727
2005,38.710841,34.731835,8.072988,0.029590,0.011871,-4.135443
2006,35.305429,33.989035,8.585390,0.025350,0.013214,-7.307560
2007,34.289261,32.461645,8.527570,0.026671,0.004445,-6.731070
2008,35.748173,32.935361,8.428013,0.042428,0.006508,-5.664137
2009,32.256112,30.550823,7.079308,0.036100,0.004839,-5.414958
2010,33.948896,30.889167,7.519105,0.039170,0.006032,-4.504578
2011,33.202943,30.415407,7.561320,0.054850,0.005328,-4.833963
2012,30.032238,28.350697,7.542586,0.056721,0.004041,-5.921808
2013,29.002769,28.179289,7.365736,0.063944,0.005269,-6.611469
2014,29.255313,26.001521,7.623826,0.069903,0.004229,-4.444165
2015,29.667528,26.688934,7.750196,0.073333,0.005528,-4.850463
2016,29.982119,26.860192,8.029899,0.069845,0.002171,-4.979988
2017,31.367482,27.830386,8.263351,0.066152,0.001970,-4.794376
2018,32.319852,27.757308,8.323070,0.070177,0.003419,-3.834122
2019,29.258749,26.269944,7.482615,0.068250,0.003201,-4.565261
2020,24.388413,24.093635,6.976224,0.072117,0.002774,-6.756339
2021,28.504961,26.773097,8.366517,0.071449,0.001877,-6.707979
2022,25.525685,24.575102,6.908025,0.060841,0.002543,-6.020826
2023,23.517520,23.939490,6.701296,0.072461,0.001933,-7.197660
2024,23.707347,22.405556,6.259954,0.076832,0.001838,-5.036833
