"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,16.490753,20.257357,2.577308,0.050020,0.000536,-6.394467
1991,9.423310,15.021343,1.926608,0.050946,0.000536,-7.576122
1992,8.693029,14.350797,1.962320,0.065512,0.000536,-7.686135
1993,8.945375,15.116983,1.641382,0.052139,0.000536,-7.865665
1994,7.938191,14.179843,1.826605,0.047570,0.000536,-8.116362
1995,8.211613,15.115444,1.652216,0.046294,0.000536,-8.602876
1996,9.085132,15.630570,1.654888,0.052440,0.000536,-8.253302
1997,10.924195,16.682917,1.816039,0.068388,0.001824,-7.644973
1998,11.566906,17.274127,1.717951,0.044249,0.003700,-7.473122
1999,11.846692,17.954414,2.072942,0.050487,0.004381,-8.235532
2000,12.790869,17.347860,2.237805,0.060866,0.006151,-6.861813
2001,12.732870,18.351534,2.325623,0.092095,0.006683,-8.043064
2002,13.601796,19.539185,2.291799,0.080755,0.003779,-8.313723
2003,15.707072,20.829418,2.324176,0.071793,0.000803,-7.519117
2004,15.035964,20.240886,2.535513,0.075940,0.000350,-7.816726
2005,15.233280,20.613729,2.596199,0.085461,0.000162,-8.062272
2006,15.614882,20.683714,2.731074,0.080667,0.000743,-7.881315
2007,18.039261,21.909530,2.802255,0.089324,0.000651,-6.762498
2008,16.560604,20.727444,2.690943,0.096603,0.000666,-6.955052
2009,14.688101,19.593012,2.082179,0.076962,0.000163,-7.064216
2010,13.959935,18.774650,2.115398,0.088037,0.000048,-7.018199
2011,14.843349,18.565663,1.943767,0.105178,0.000051,-5.771310
2012,13.688303,17.199621,1.749082,0.101234,0.000082,-5.361717
2013,12.105827,16.466369,1.860317,0.074615,0.000042,-6.295516
2014,11.496160,15.596953,1.983472,0.069467,0.000045,-6.153777
2015,11.926321,15.777737,1.946768,0.069340,0.000046,-5.867570
2016,12.204639,16.190573,1.812491,0.076166,0.000049,-5.874640
2017,13.585720,16.574032,2.057966,0.081128,0,-5.127404
2018,12.043795,15.671073,1.951196,0.072243,0,-5.650717
2019,11.928979,15.738602,2.006161,0.075660,0,-5.891443
2020,11.018709,14.801238,1.973690,0.095177,0,-5.851395
2021,11.468494,15.486400,1.824312,0.092260,0,-5.934477
2022,12.508756,16.121650,1.415636,0.047878,0,-5.076408
2023,12.770023,16.896794,1.542636,0.028047,0,-5.697454
2024,13.697376,16.868445,1.327407,0.057370,0,-4.555847
