"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,202.758465,198.696504,0.203278,0.058307,0.013907,3.786470
1991,193.239725,206.070964,0.190372,0.055122,0.013726,-13.090460
1992,205.379231,206.699394,0.181791,0.055537,0.014587,-1.572078
1993,210.962797,214.790939,0.174687,0.055637,0.013808,-4.072274
1994,216.521933,200.888168,0.162651,0.052030,0.008697,15.410388
1995,206.296939,203.984531,0.158805,0.049268,0.009391,2.094944
1996,197.976989,205.736586,0.165197,0.049504,0.009574,-7.983873
1997,228.762108,218.072186,0.176053,0.048367,0.010170,10.455333
1998,229.420931,228.976877,0.157938,0.042173,0.010845,0.233098
1999,225.342927,226.302519,0.165704,0.042849,0.011308,-1.179454
2000,238.485924,216.575759,0.169341,0.045049,0.011549,21.684226
2001,218.462839,214.399871,0.153618,0.044727,0.011944,3.852680
2002,222.591613,219.761115,0.149785,0.048282,0.011735,2.620697
2003,233.395278,229.046500,0.197381,0.047386,0.011771,4.092239
2004,233.499718,229.064677,0.203980,0.045568,0.011709,4.173784
2005,236.357373,228.625406,0.200315,0.046008,0.011359,7.474285
2006,241.257537,230.770727,0.187472,0.045149,0.011454,10.242735
2007,222.415611,200.432853,0.195379,0.044688,0.011256,21.731435
2008,240.750892,219.205381,0.179905,0.047010,0.011126,21.307470
2009,223.478085,205.115862,0.141394,0.044828,0.010963,18.165038
2010,208.010482,190.538482,0.150695,0.042862,0.010993,17.267450
2011,186.796148,176.545877,0.145729,0.049490,0.010930,10.044123
2012,192.830402,185.107452,0.138583,0.044014,0.010675,7.529679
2013,192.757325,192.331209,0.144711,0.042640,0.010599,0.228166
2014,162.996831,161.048969,0.144526,0.041336,0.010733,1.751267
2015,157.179064,159.564189,0.138387,0.047044,0.010800,-2.581356
2016,151.759003,149.684965,0.136182,0.042331,0.010711,1.884813
2017,157.470608,155.738717,0.132857,0.044301,0.010925,1.543809
2018,151.461560,142.998452,0.121712,0.048169,0.010971,8.282257
2019,149.352894,149.038729,0.118095,0.045247,0.010724,0.140099
2020,134.776458,141.978681,0.106434,0.040226,0.011124,-7.360007
2021,135.043823,145.781370,0.112761,0.041383,0.011034,-10.902726
2022,119.106674,128.432209,0.115315,0.045309,0.010846,-9.497005
2023,126.363936,131.091305,0.111009,0.039852,0.010960,-4.889189
2024,103.960899,114.549891,0.102461,0.035286,0.011276,-10.738015
