"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,751.380753,51.086872,0,655.645560,44.648322,
1991,748.599775,52.989751,0,651.649419,43.960604,
1992,730.704553,53.741572,0,633.301630,43.661351,
1993,697.992268,53.706489,0,601.116930,43.168850,
1994,700.630578,51.330362,0,606.092937,43.207279,
1995,699.910019,52.117763,0,605.445732,42.346524,
1996,711.947414,53.543407,0,615.984355,42.419652,
1997,700.796896,55.427477,0,603.493284,41.876135,
1998,696.017242,57.538596,0,596.426882,42.051763,
1999,670.254343,58.785888,0,569.282017,42.186438,
2000,655.237934,60.907446,0,552.016036,42.314452,
2001,694.206369,62.135000,0,590.182079,41.889290,
2002,702.869542,64.584987,0,596.173638,42.110918,
2003,710.103820,67.388478,0,600.563339,42.152003,
2004,715.626243,69.115134,0,604.423421,42.087688,
2005,734.095633,70.845190,0,620.788569,42.461874,
2006,767.440848,72.230047,0,653.261545,41.949256,
2007,777.445018,71.593788,0,663.713221,42.138009,
2008,785.022327,73.634039,0,668.996649,42.391639,
2009,776.799322,70.257838,0,665.168400,41.373085,
2010,753.339529,69.672417,0,642.693446,40.973666,
2011,767.769377,67.664828,0,658.832121,41.272428,
2012,785.218489,67.494038,0,676.239941,41.484510,
2013,751.286200,67.677556,0,642.353311,41.255333,
2014,755.982685,63.422005,0,654.618867,37.941812,
2015,750.134127,65.178480,0,647.434002,37.521645,
2016,754.776173,64.132984,0,652.952774,37.690415,
2017,736.318070,64.967011,0,633.518037,37.833021,
2018,747.779269,64.987993,0,645.486004,37.305271,
2019,777.496997,65.980700,0,673.643568,37.872728,
2020,781.276327,63.505568,0,679.691378,38.079381,
2021,770.143913,64.532963,0,667.118385,38.492564,
2022,764.513302,64.645177,0,659.927053,39.941072,
2023,766.075354,61.778422,0,664.183518,40.113413,
2024,755.546985,60.882464,0,653.045357,41.619164,
