"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,,,
1962,,,,,,
1963,,,,,,
1964,,,,,,
1965,,,,,,
1966,,,,,,
1967,,,,,,
1968,,,,,,
1969,,,,,,
1970,,,,,,
1971,,,,,,
1972,,,,,,
1973,,,,,,
1974,,,,,,
1975,,,,,,
1976,,,,,,
1977,,,,,,
1978,,,,,,
1979,,,,,,
1980,,,,,,
1981,,,,,,
1982,,,,,,
1983,,,,,,
1984,,,,,,
1985,,,,,,
1986,,,,,,
1987,,,,,,
1988,,,,,,
1989,,,,,,
1990,0.000006,0.000001,0.000003,,,
1991,0.000006,0.000001,0.000002,,,
1992,0.000006,0.000001,0.000002,,,
1993,0.000006,0.000001,0.000002,,,
1994,0.000006,0.000001,0.000002,,,
1995,0.000005,0.000001,0.000003,,,
1996,0.000005,0.000001,0.000002,,,
1997,0.000005,0.000001,0.000002,,,
1998,0.000005,0.000001,0.000002,,,
1999,0.000005,0.000001,0.000002,,,
2000,0.000005,0.000001,0.000002,,,
2001,0.000004,0.000001,0.000002,,,
2002,0.000004,0.000001,0.000002,,,
2003,0.000004,0.000001,0.000002,,,
2004,0.000004,0.000001,0.000002,,,
2005,0.000004,0.000000,0.000002,,,
2006,0.000004,0.000000,0.000002,0.010000,,
2007,0.000004,0.000000,0.000002,0.010000,,
2008,0.000004,0.000000,0.000002,0.010000,,
2009,0.000004,0.000000,0.000002,0.004000,,
2010,0.000003,,0.000002,0.004000,,
2011,0.000003,,0.000002,0.008000,,
2012,0.000003,,0.000002,0.008000,,
2013,0.000003,,0.000002,0,,
2014,0.000003,,0.000002,0,,
2015,0.000003,,0.000002,0,,
2016,0.000003,,0.000002,0,,
2017,0.000003,,0.000002,0,,
2018,0.000001,,0.000002,0,,
2019,0.000001,,0.000002,0,,
2020,0.000001,,0.000002,0,,
2021,0.000001,,0.000002,0,,
2022,0.000001,,0.000002,0,,
2023,0.000001,,0.000002,0,,
