"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,232.529507,201.274670,0.603435,24.846644,1.746198,4.058561
1991,223.143487,208.874599,0.581795,24.846154,1.701658,-12.860717
1992,234.832033,209.669084,0.619738,24.136326,1.722450,-1.315565
1993,239.425161,217.832140,0.679184,23.010113,1.695373,-3.791650
1994,245.229839,203.837189,0.863577,23.135047,1.710382,15.683643
1995,235.601937,207.028964,1.554417,22.976756,1.699971,2.341829
1996,227.826243,208.871111,1.841036,23.140107,1.687977,-7.713988
1997,258.824581,221.361755,2.181328,22.741803,1.673046,10.866649
1998,259.504104,232.274626,2.671283,22.246869,1.693714,0.617611
1999,255.005230,229.637196,3.235363,21.273003,1.697327,-0.837659
2000,268.467374,220.004800,4.028802,20.685946,1.712257,22.035569
2001,250.338533,217.722161,4.811854,21.828384,1.710536,4.265599
2002,255.509034,223.020298,5.493957,22.178923,1.722548,3.093308
2003,267.130630,232.322264,6.125149,22.339164,1.735287,4.608766
2004,267.453419,231.915523,6.776734,22.369512,1.741228,4.650423
2005,271.205990,231.506757,7.066105,22.967406,1.721441,7.944280
2006,277.526591,233.676721,7.442237,24.020085,1.741673,10.645875
2007,259.855436,203.306506,8.195272,24.391798,1.746302,22.215558
2008,279.123360,222.196324,8.720890,24.625460,1.777822,21.802866
2009,261.092017,208.024818,8.302554,24.451913,1.733753,18.578978
2010,245.231991,193.399229,8.728664,23.615143,1.743943,17.745010
2011,225.186874,179.356386,9.140788,24.403687,1.775003,10.511011
2012,231.889747,187.969074,9.444862,24.735595,1.762559,7.977658
2013,230.725000,195.199483,9.558178,23.554827,1.767730,0.644783
2014,201.159178,163.675768,9.741188,23.939670,1.654380,2.148173
2015,195.322077,162.232943,9.767043,23.796794,1.669046,-2.143748
2016,189.543214,152.323198,9.348159,23.830389,1.662067,2.379402
2017,194.925761,158.432912,9.590316,23.250684,1.664400,1.987448
2018,189.647165,145.706117,9.745023,23.741461,1.633933,8.820632
2019,188.162631,151.766283,9.448914,24.622198,1.667024,0.658212
2020,173.599413,144.584607,9.538202,24.745381,1.678414,-6.947191
2021,172.893967,148.447228,8.890645,24.343423,1.710817,-10.498146
2022,156.772751,131.072462,8.777536,24.224621,1.762745,-9.064612
2023,163.594925,133.590496,8.480996,24.235544,1.769835,-4.481946
2024,140.646880,117.013622,8.405511,23.740921,1.828432,-10.341605
