"Year","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026"
1990,0.000026,0.000046,0.000046,0.000042,0.000042,0.000042,0.000042,0.000042,0.000042,0.000042,0.000037,0.000037,0.000037,0.000037,0.000034,0.000035,0.000034,0.000034,0.000032,0.000032,0.000032
1991,,0.000046,0.000046,0.000043,0.000043,0.000043,0.000043,0.000043,0.000043,0.000043,0.000038,0.000037,0.000037,0.000037,0.000035,0.000035,0.000035,0.000035,0.000033,0.000033,0.000033
1992,,0.000046,0.000046,0.000043,0.000043,0.000043,0.000043,0.000043,0.000042,0.000043,0.000038,0.000037,0.000037,0.000037,0.000035,0.000035,0.000035,0.000035,0.000033,0.000033,0.000033
1993,,0.000045,0.000045,0.000042,0.000042,0.000042,0.000042,0.000041,0.000041,0.000042,0.000037,0.000036,0.000036,0.000036,0.000034,0.000035,0.000035,0.000035,0.000032,0.000032,0.000032
1994,,0.000044,0.000044,0.000042,0.000042,0.000042,0.000042,0.000041,0.000041,0.000042,0.000037,0.000036,0.000036,0.000036,0.000034,0.000034,0.000034,0.000034,0.000032,0.000032,0.000032
1995,,0.000045,0.000045,0.000042,0.000042,0.000042,0.000043,0.000041,0.000040,0.000042,0.000037,0.000036,0.000036,0.000036,0.000033,0.000034,0.000034,0.000034,0.000032,0.000032,0.000032
1996,,0.000044,0.000044,0.000042,0.000042,0.000042,0.000042,0.000041,0.000040,0.000042,0.000037,0.000035,0.000035,0.000035,0.000033,0.000034,0.000034,0.000034,0.000032,0.000031,0.000031
1997,,0.000044,0.000044,0.000042,0.000042,0.000042,0.000042,0.000041,0.000040,0.000041,0.000037,0.000035,0.000035,0.000036,0.000033,0.000034,0.000034,0.000034,0.000032,0.000031,0.000031
1998,,0.000043,0.000043,0.000041,0.000041,0.000041,0.000042,0.000041,0.000040,0.000041,0.000036,0.000034,0.000034,0.000034,0.000032,0.000033,0.000033,0.000033,0.000031,0.000030,0.000030
1999,,0.000042,0.000042,0.000041,0.000041,0.000041,0.000042,0.000040,0.000039,0.000040,0.000035,0.000034,0.000034,0.000034,0.000031,0.000032,0.000032,0.000032,0.000030,0.000029,0.000029
2000,,0.000041,0.000041,0.000040,0.000040,0.000040,0.000041,0.000039,0.000039,0.000040,0.000034,0.000033,0.000033,0.000033,0.000031,0.000032,0.000032,0.000032,0.000030,0.000029,0.000029
2001,,0.000042,0.000042,0.000041,0.000041,0.000041,0.000041,0.000040,0.000040,0.000041,0.000034,0.000033,0.000033,0.000033,0.000031,0.000032,0.000032,0.000032,0.000030,0.000029,0.000029
2002,,0.000041,0.000041,0.000040,0.000040,0.000040,0.000040,0.000040,0.000040,0.000040,0.000035,0.000034,0.000034,0.000034,0.000031,0.000032,0.000032,0.000032,0.000030,0.000029,0.000029
2003,0.000028,0.000041,0.000041,0.000040,0.000040,0.000040,0.000041,0.000040,0.000040,0.000040,0.000035,0.000034,0.000034,0.000034,0.000032,0.000032,0.000032,0.000032,0.000030,0.000029,0.000029
2004,,0.000041,0.000040,0.000040,0.000040,0.000040,0.000041,0.000039,0.000040,0.000040,0.000034,0.000033,0.000033,0.000033,0.000030,0.000030,0.000030,0.000030,0.000028,0.000027,0.000027
2005,,,0.000041,0.000041,0.000041,0.000041,0.000041,0.000040,0.000041,0.000040,0.000034,0.000033,0.000033,0.000033,0.000031,0.000031,0.000031,0.000031,0.000028,0.000027,0.000027
2006,,,,0.000041,0.000041,0.000041,0.000042,0.000040,0.000041,0.000041,0.000035,0.000034,0.000034,0.000034,0.000031,0.000031,0.000031,0.000031,0.000029,0.000028,0.000028
2007,,,,,0.000042,0.000042,0.000042,0.000041,0.000042,0.000041,0.000035,0.000034,0.000034,0.000034,0.000032,0.000032,0.000031,0.000031,0.000029,0.000028,0.000028
2008,,,,,,0.000042,0.000042,0.000041,0.000042,0.000041,0.000036,0.000034,0.000034,0.000035,0.000032,0.000032,0.000032,0.000032,0.000030,0.000029,0.000028
2009,,,,,,,0.000042,0.000040,0.000041,0.000041,0.000035,0.000034,0.000034,0.000034,0.000032,0.000032,0.000032,0.000032,0.000030,0.000028,0.000028
2010,,,,,,,,0.000040,0.000041,0.000041,0.000035,0.000033,0.000033,0.000034,0.000031,0.000031,0.000031,0.000031,0.000029,0.000028,0.000027
2011,,,,,,,,,0.000042,0.000041,0.000036,0.000035,0.000034,0.000035,0.000032,0.000032,0.000032,0.000032,0.000030,0.000029,0.000029
2012,,,,,,,,,,0.000041,0.000036,0.000034,0.000034,0.000034,0.000032,0.000032,0.000032,0.000032,0.000030,0.000028,0.000028
2013,,,,,,,,,,,0.000035,0.000033,0.000033,0.000033,0.000031,0.000031,0.000031,0.000031,0.000029,0.000027,0.000027
2014,,,,,,,,,,,0.000035,0.000033,0.000033,0.000033,0.000031,0.000031,0.000031,0.000031,0.000028,0.000027,0.000027
2015,,,,,,,,,,,,0.000033,0.000033,0.000033,0.000031,0.000031,0.000031,0.000031,0.000028,0.000027,0.000027
2016,,,,,,,,,,,,,0.000032,0.000033,0.000030,0.000030,0.000030,0.000030,0.000028,0.000027,0.000027
2017,,,,,,,,,,,,,,0.000033,0.000030,0.000030,0.000030,0.000030,0.000028,0.000027,0.000027
2018,,,,,,,,,,,,,,,0.000031,0.000031,0.000031,0.000031,0.000028,0.000027,0.000027
2019,,,,,,,,,,,,,,,,0.000031,0.000031,0.000031,0.000029,0.000028,0.000028
2020,,,,,,,,,,,,,,,,,0.000031,0.000031,0.000029,0.000027,0.000027
2021,,,,,,,,,,,,,,,,,,0.000031,0.000029,0.000027,0.000027
2022,,,,,,,,,,,,,,,,,,,0.000029,0.000028,0.000028
2023,,,,,,,,,,,,,,,,,,,,0.000027,0.000027
2024,,,,,,,,,,,,,,,,,,,,,0.000026
