"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,0,0
201002,0,0,0
201003,0,0,0
201004,0,0,0
201005,0,0,0
201006,0,0,0
201007,0,0,0
201008,0,0,0
201009,0,0,0
201010,0,0,0
201011,0,0,0
201012,0,0,0
201101,0,0,0
201102,0,0,0
201103,0,0,0
201104,0,0,0
201105,0,0,0
201106,0,0,0
201107,0,0,0
201108,0,0,0
201109,0,0,0
201110,0,0,0
201111,0,0,0
201112,0,0,0
201201,0,0,0
201202,0,0,0
201203,0,0,0
201204,0,0,0
201205,0,0,0
201206,0,0,0
201207,0,0,0
201208,0,0,0
201209,0,0,0
201210,0,0,0
201211,0,0,0
201212,0,0,0
201301,0,0,0
201302,0,0,0
201303,0,0,0
201304,0,0,0
201305,0,0,0
201306,0,0,0
201307,0,0,0
201308,0,0,0
201309,0,0,0
201310,0,0,0
201311,0,0,0
201312,0,0,0
201401,0,0,0
201402,0,0,0
201403,0,0,0
201404,0,0,0
201405,0,0,0
201406,0,0,0
201407,0,0,0
201408,0,0,0
201409,0,0,0
201410,0,0,0
201411,0,0,0
201412,0,0,0
201501,0,0,0
201502,0,0,0
201503,0,0,0
201504,0,0,0
201505,0,0,0
201506,0,0,0
201507,0,0,0
201508,0,0,0
201509,0,0,0
201510,0,0,0
201511,0,0,0
201512,0,0,0
201601,0,0,0
201602,0,0,0
201603,0,0,0
201604,0,0,0
201605,0,0,0
201606,0,0,0
201607,0,0,0
201608,0,0,0
201609,0,0,0
201610,0,0,0
201611,0,0,0
201612,0,0,0
201701,0,0,0
201702,0,0,0
201703,0,0,0
201704,0,0,0
201705,0,0,0
201706,0,0,0
201707,0,0,0
201708,0,0,0
201709,0,0,0
201710,0,0,0
201711,0,0,0
201712,0,0,0
201801,0,0,0
201802,0,0,0
201803,0,0,0
201804,0,0,0
201805,0,0,0
201806,0,0,0
201807,0,0,0
201808,0,0,0
201809,0,0,0
201810,0,0,0
201811,0,0,0
201812,0,0,0
201901,0,0,0
201902,0,0,0
201903,0,0,0
201904,0,0,0
201905,0,0,0
201906,0,0,0
201907,0,0,0
201908,0,0,0
201909,0,0,0
201910,0,0,0
201911,0,0,0
201912,0,0,0
202001,0,0,0
202002,0,0,0
202003,0,0,0
202004,0,0,0
202005,0,0,0
202006,0,0,0
202007,0,0,0
202008,0,0,0
202009,0,0,0
202010,0,0,0
202011,0,0,0
202012,0,0,0
202101,0,0,0
202102,0,0,0
202103,0,0,0
202104,0,0,0
202105,0,0,0
202106,0,0,0
202107,0,0,0
202108,0,0,0
202109,0,0,0
202110,0.812554,0,0.175183
202111,2.443023,0,2.609477
202112,2.106464,0,1.136698
202201,4.520642,0,6.972677
202202,3.527945,0.170568,4.704804
202203,1.357858,3.112747,9.992475
202204,1.625920,1.270401,3.238843
202205,4.214905,0.583305,4.869469
202206,2.439800,1.709096,2.066167
202207,0.816562,2.858058,1.406243
202208,1.895958,2.447779,0.923978
202209,1.895958,0,0.007639
202210,4.414874,1.185447,1.003103
202211,6.094151,1.030401,0.534713
202212,3.385640,1.473621,2.040004
202301,2.546001,3.206671,0.687272
202302,2.845969,2.991432,0.402676
202303,3.927342,2.036165,0.665391
202304,4.674295,3.980932,1.816796
202305,7.207485,3.162241,0.591525
202306,5.696081,3.516700,0.756519
202307,5.293786,1.041880,2.172013
202308,3.261427,4.306073,0.458525
202309,2.169816,4.686739,0.256784
202310,2.115348,4.488300,0.510655
202311,1.360621,5.705448,0.454002
202312,2.710408,5.082115,0.304985
202401,2.440423,5.458558,0.369786
202402,0.541702,7.220357,0.186217
202403,1.085951,5.792830,0.377849
202404,2.843937,5.343550,0.383407
202405,0.679322,6.508793,0.122492
202406,3.471906,4.352614,0.182265
202407,0.677426,7.515368,0.114742
202408,0,7.527713,0.111713
202409,2.573086,2.574087,0.444446
202410,1.083405,4.472803,0.083862
202411,1.083405,4.217899,0.144216
202412,1.083405,4.002243,0.130943
202501,0.911848,4.358131,0.108217
202502,3.927342,1.606161,0.400806
202503,0.677128,4.816026,0.119896
202504,0,4.742353,0.248123
202505,0.812554,4.394010,0.210501
202506,0,4.191252,0.198449
