"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,60.632839,52.959721,1.022895,0.613460,0.019012,6.017751
1991,70.532024,63.453139,1.233993,0.506658,0.019588,5.318646
1992,65.628648,57.592851,1.382675,0.399010,0.021088,6.233024
1993,66.403811,59.723623,1.404678,0.346014,0.018849,4.910646
1994,69.963561,63.634454,1.465482,0.408619,0.019001,4.436005
1995,67.198075,60.474212,1.532500,0.533628,0.021653,4.636081
1996,79.822768,73.811301,1.640429,0.415644,0.022069,3.933324
1997,70.877826,64.306763,1.649988,0.481945,0.020748,4.418382
1998,66.653211,60.276059,1.752765,0.262942,0.019290,4.342156
1999,64.422204,57.732276,1.734198,0.272998,0.020402,4.662330
2000,60.036066,53.489159,1.741839,0.267640,0.019847,4.517581
2001,61.263253,55.281398,1.744541,0.206172,0.019616,4.011526
2002,61.892229,54.810506,1.741785,0.236251,0.019085,5.084603
2003,66.844731,60.113370,1.635127,0.228446,0.020967,4.846820
2004,61.101048,54.505912,1.765556,0.159514,0.018473,4.651593
2005,57.343031,50.926439,1.713762,0.221575,0.019089,4.462167
2006,65.732368,58.890607,1.735074,0.195844,0.019518,4.891324
2007,61.104957,54.105467,1.742605,0.193852,0.017495,5.045538
2008,56.093593,50.868078,1.439551,0.230966,0.020485,3.534513
2009,52.933060,48.928003,0.993135,0.186336,0.020336,2.805250
2010,52.414171,49.513156,0.928284,0.155860,0.018774,1.798097
2011,46.651798,44.296747,1.098147,0.164671,0.017689,1.074544
2012,41.573951,39.828488,1.091007,0.191737,0.017336,0.445382
2013,43.049046,41.623267,1.095020,0.246208,0.018897,0.065654
2014,39.184516,37.427179,1.124476,0.239978,0.019109,0.373772
2015,35.800189,35.031760,1.138661,0.176053,0.018077,-0.564362
2016,38.471920,36.580246,1.317792,0.216169,0.018363,0.339351
2017,36.232339,34.386235,1.431469,0.218697,0.016956,0.178982
2018,38.104244,34.461730,1.390163,0.243802,0.021330,1.987219
2019,33.453262,30.948295,1.338135,0.184713,0.018060,0.964058
2020,30.597083,28.187553,1.425813,0.254356,0.018172,0.711189
2021,30.809154,29.412095,1.445988,0.266559,0.017038,-0.332526
2022,28.666487,28.200980,1.282760,0.267873,0.018334,-1.103460
2023,26.056373,25.846459,1.167701,0.192328,0.015483,-1.165598
2024,24.199897,23.522471,1.036265,0.184800,0.015899,-0.559537
