"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,24.282118,0.916530,3.445174,18.916940,0.255842,0.747632
1991,23.492899,0.966492,2.726571,18.772855,0.255069,0.771912
1992,23.205988,1.004028,2.727435,18.501385,0.259414,0.713725
1993,23.827340,1.055324,2.728023,19.028810,0.258617,0.756565
1994,24.691245,1.205374,2.728377,19.714157,0.252712,0.790625
1995,25.764892,1.390859,2.728839,20.528519,0.249269,0.867406
1996,26.095239,1.614768,2.729583,20.615967,0.250954,0.883967
1997,25.687037,1.832453,2.730729,19.990955,0.255335,0.877565
1998,27.147151,2.073892,2.731893,21.232151,0.264411,0.844804
1999,26.368750,1.365047,2.733048,21.171143,0.274700,0.824812
2000,25.432298,1.435029,2.734485,20.116617,0.280810,0.865357
2001,24.068971,1.499494,2.000416,19.196701,0.294060,1.078300
2002,22.785965,1.516740,1.060016,18.989289,0.304133,0.915788
2003,22.709102,1.534746,0.119397,19.645058,0.310959,1.098942
2004,22.126268,1.484421,0.121356,19.214234,0.348058,0.958198
2005,21.743019,1.555982,0.124014,18.707206,0.368810,0.987009
2006,21.238063,1.560670,0.126987,18.230634,0.358708,0.961064
2007,20.700309,1.532287,0.131274,17.720781,0.364510,0.951457
2008,20.092791,1.452248,0.134553,17.171076,0.385416,0.949498
2009,19.566576,1.389031,0.136002,16.713485,0.387935,0.940123
2010,20.824541,1.331375,0.136644,17.753202,0.407869,1.195451
2011,19.185749,1.246417,0.137247,16.375259,0.399982,1.026844
2012,19.548946,1.238875,0.137811,16.843690,0.393515,0.935055
2013,20.909372,1.213041,0.138441,18.160968,0.410607,0.986314
2014,20.407530,1.193195,0.139362,17.706584,0.381131,0.987257
2015,20.602976,1.257407,0.140634,17.831800,0.400579,0.972556
2016,21.081529,1.477989,0.142188,18.139199,0.409607,0.912546
2017,22.462358,1.574157,0.144327,19.134276,0.442450,1.167147
2018,23.166183,1.684669,0.146547,19.922578,0.447807,0.964582
2019,22.393034,1.743440,0.148755,19.104304,0.457504,0.939030
2020,22.347624,1.563520,0.150897,19.242953,0.460287,0.929968
2021,22.997196,1.626148,0.152241,19.857267,0.456435,0.905104
2022,21.505754,1.814057,0.155520,18.168509,0.461094,0.906574
2023,19.889887,1.743629,0.158448,16.551243,0.483238,0.953328
2024,20.071296,1.735837,0.161409,16.792334,0.490645,0.891071
