"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,17.975015,0.836385,1.779012,9.192856,0.400226,5.766536
1991,17.788395,0.752814,1.797570,9.059920,0.391145,5.786946
1992,16.386391,0.831945,1.180836,8.198314,0.367941,5.807356
1993,16.713041,0.839323,1.680642,7.993087,0.372223,5.827766
1994,17.056495,0.877182,1.662147,8.251564,0.417425,5.848176
1995,16.876773,0.916648,1.659447,8.017815,0.414276,5.868586
1996,20.358805,0.901699,1.775016,8.563687,0.419433,8.698969
1997,20.680990,0.900611,1.816092,8.895516,0.445964,8.622807
1998,21.351334,1.258030,1.522629,9.141253,0.426600,9.002822
1999,21.101441,0.990503,1.767132,9.313061,0.458314,8.572430
2000,19.005794,0.884531,1.468836,9.237442,0.458384,6.956602
2001,17.995712,0.895245,1.326888,9.322720,0.489661,5.961197
2002,15.903296,0.422525,1.253313,8.441836,0.474008,5.311615
2003,16.102081,0.859097,1.149066,8.298927,0.485699,5.309292
2004,16.306974,0.849118,0.989199,8.452332,0.502223,5.514103
2005,15.973558,0.848421,0.853506,8.233028,0.508237,5.530366
2006,15.891329,0.943704,0.826974,8.257845,0.525698,5.337108
2007,16.703338,1.374604,0.827253,8.183455,0.529360,5.788667
2008,16.170188,1.373796,0.456993,8.036213,0.540424,5.762763
2009,15.956003,1.381037,0.334971,8.008331,0.540424,5.691240
2010,16.624793,1.001977,0.658971,8.134404,0.635096,6.194344
2011,17.244035,1.104940,0.611154,8.909640,0.646766,5.971535
2012,16.342397,1.135856,0.446724,9.040233,0.672007,5.047577
2013,14.598595,1.235180,0.498528,7.464790,0.679761,4.720336
2014,16.998638,1.218028,0.559476,7.749573,0.668906,6.802654
2015,16.828605,1.212047,0.484020,7.712626,0.685216,6.734696
2016,15.441302,1.092865,0.038754,8.272441,0.708837,5.328405
2017,16.513919,1.090203,0.272484,8.825559,0.718208,5.607465
2018,15.970797,1.167666,0.273996,8.217760,0.727404,5.583971
2019,15.111419,1.133214,0.088839,7.578252,0.744565,5.566549
2020,13.638935,1.119253,0.120996,7.722149,0.784590,3.891948
2021,15.151014,1.161263,0.234639,8.197086,0.818020,4.740006
2022,18.558504,1.012194,0.124416,8.395054,0.836509,8.190331
