"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,-215.324732,69.969725,,26.372147,2.185992,-313.852596
1991,-210.380818,73.237208,,26.987859,2.749864,-313.355749
1992,-210.018968,73.806181,,27.501333,3.140057,-314.466540
1993,-205.638336,75.979230,,26.744150,3.464665,-311.826382
1994,-207.675829,74.639729,,27.489621,3.790951,-313.596130
1995,-197.773942,81.284348,,27.783484,4.018325,-310.860099
1996,-196.257418,81.959515,,27.931452,4.284486,-310.432870
1997,-198.730352,79.058741,,28.267862,4.490716,-310.547672
1998,-187.641149,83.288698,,28.432725,4.732692,-304.095265
1999,-199.167954,76.547748,,28.563173,4.996588,-309.275463
2000,-189.088057,83.276958,,29.550331,5.220043,-307.135389
2001,-152.688670,98.213680,,30.185213,5.535235,-286.622798
2002,-158.780240,100.336124,,30.688015,5.759849,-295.564227
2003,-141.741795,92.468055,,30.800722,6.161885,-271.172458
2004,-153.637315,97.968013,,31.573780,6.479727,-289.658834
2005,-138.257119,106.757440,,32.550867,6.644846,-284.210272
2006,-117.435829,130.290942,,32.463964,7.151673,-287.342407
2007,-104.874887,136.681993,,33.622808,7.688971,-282.868659
2008,-95.348136,148.630268,,35.212504,8.210439,-287.401347
2009,-72.793831,169.811195,,35.383425,8.532296,-286.520747
2010,-98.538329,147.351828,,31.147060,9.087732,-286.124949
2011,-102.359531,154.484455,,31.708554,9.483746,-298.036286
2012,-74.356387,174.378397,,37.495406,9.894202,-296.124392
2013,-80.509892,160.137676,,37.338982,10.272623,-288.259173
2014,-58.508851,178.083929,,37.517380,10.527340,-284.637499
2015,-87.279677,156.065159,,37.590833,10.625540,-291.561209
2016,-86.925660,153.830434,,37.000207,10.417993,-288.174294
2017,-105.343104,143.456724,,36.389695,10.192140,-295.381664
2018,-119.542485,118.461709,,35.680167,9.931470,-283.615831
2019,-115.406718,97.032460,18.499139,35.683968,9.699093,-276.321377
2020,-50.052682,151.647155,18.079493,37.205296,9.524789,-266.509415
2021,-86.250247,149.237261,18.819055,36.679419,9.340245,-300.326227
2022,-122.213859,92.536738,20.197443,38.257925,9.317650,-282.523615
